category,texture,installed_source,status,region,art_kind,target,dimensions,sha256,note
settlement1,gfx/interface/illustrations/location/settlement1/iroquois/city/iroquois_city1_metadata_os2654x440_d0x106.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\iroquois\city\iroquois_city1_metadata_os2654x440_d0x106.dds,replaced_ad1,woodland,settlement,main_menu\gfx\interface\illustrations\location\settlement1\iroquois\city\iroquois_city1_metadata_os2654x440_d0x106.dds,2654x134,50436cc028e723e7e972dcdf78b9ccdece715c552cf34b8622db5cfde73c14e7,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/iroquois/rural/iroquois_rural1_metadata_os2654x440_d190x140.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\iroquois\rural\iroquois_rural1_metadata_os2654x440_d190x140.dds,replaced_ad1,woodland,settlement,main_menu\gfx\interface\illustrations\location\settlement1\iroquois\rural\iroquois_rural1_metadata_os2654x440_d190x140.dds,2654x134,50436cc028e723e7e972dcdf78b9ccdece715c552cf34b8622db5cfde73c14e7,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/iroquois/town/iroquois_town1_metadata_os2654x440_d0x120.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\iroquois\town\iroquois_town1_metadata_os2654x440_d0x120.dds,replaced_ad1,woodland,settlement,main_menu\gfx\interface\illustrations\location\settlement1\iroquois\town\iroquois_town1_metadata_os2654x440_d0x120.dds,2654x134,50436cc028e723e7e972dcdf78b9ccdece715c552cf34b8622db5cfde73c14e7,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/north_german/city/north_german_city1_metadata_os2654x440_d0x116.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\north_german\city\north_german_city1_metadata_os2654x440_d0x116.dds,replaced_ad1,germanic_celtic,settlement,main_menu\gfx\interface\illustrations\location\settlement1\north_german\city\north_german_city1_metadata_os2654x440_d0x116.dds,2654x134,94d4baeb615260d83d18657b453e489f096c7fd0eec6df412e5f17a874394c1d,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/north_german/rural/north_german_rural11_metadata_os2654x440_d0x92.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\north_german\rural\north_german_rural11_metadata_os2654x440_d0x92.dds,replaced_ad1,germanic_celtic,settlement,main_menu\gfx\interface\illustrations\location\settlement1\north_german\rural\north_german_rural11_metadata_os2654x440_d0x92.dds,2654x134,94d4baeb615260d83d18657b453e489f096c7fd0eec6df412e5f17a874394c1d,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/north_german/town/north_german_town1_metadata_os2654x440_d0x106.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\north_german\town\north_german_town1_metadata_os2654x440_d0x106.dds,replaced_ad1,germanic_celtic,settlement,main_menu\gfx\interface\illustrations\location\settlement1\north_german\town\north_german_town1_metadata_os2654x440_d0x106.dds,2654x134,94d4baeb615260d83d18657b453e489f096c7fd0eec6df412e5f17a874394c1d,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/rural/byzantium_rural1_metadata_os2654x440_d100x160.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\settlement1\rural\byzantium_rural1_metadata_os2654x440_d100x160.dds,replaced_ad1,roman,settlement,main_menu\gfx\interface\illustrations\location\settlement1\rural\byzantium_rural1_metadata_os2654x440_d100x160.dds,2123x77,d263963f7fe9557c40d5cf45bd8909a3c651d1ac2a0f6a0855efdfce972fa9d6,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/syrian/city/syrian_city1_metadata_os2654x440_d0x124.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\syrian\city\syrian_city1_metadata_os2654x440_d0x124.dds,replaced_ad1,iranian_syrian,settlement,main_menu\gfx\interface\illustrations\location\settlement1\syrian\city\syrian_city1_metadata_os2654x440_d0x124.dds,2654x134,d1514541d18f8c5b1bc99ffdf2182144adc880a477b85ec348d97638be4ed2fc,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/syrian/rural/syrian_rural1_metadata_os2654x440_d178x144.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\syrian\rural\syrian_rural1_metadata_os2654x440_d178x144.dds,replaced_ad1,iranian_syrian,settlement,main_menu\gfx\interface\illustrations\location\settlement1\syrian\rural\syrian_rural1_metadata_os2654x440_d178x144.dds,2654x134,d1514541d18f8c5b1bc99ffdf2182144adc880a477b85ec348d97638be4ed2fc,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/syrian/town/syrian_town1_metadata_os2654x440_d0x114.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\syrian\town\syrian_town1_metadata_os2654x440_d0x114.dds,replaced_ad1,iranian_syrian,settlement,main_menu\gfx\interface\illustrations\location\settlement1\syrian\town\syrian_town1_metadata_os2654x440_d0x114.dds,2654x134,d1514541d18f8c5b1bc99ffdf2182144adc880a477b85ec348d97638be4ed2fc,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/town/byzantium_town1_metadata_os2654x440_d0x128.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\settlement1\town\byzantium_town1_metadata_os2654x440_d0x128.dds,replaced_ad1,roman,settlement,main_menu\gfx\interface\illustrations\location\settlement1\town\byzantium_town1_metadata_os2654x440_d0x128.dds,2654x114,f864317a13626f6ce6ccd6b2952f5c236edcec8b2f2b3b6d5d61e613fd194f10,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/ashanti/city/ashanti_city2_metadata_os2654x440_d0x78.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\ashanti\city\ashanti_city2_metadata_os2654x440_d0x78.dds,replaced_ad1,african,settlement,main_menu\gfx\interface\illustrations\location\settlement2\ashanti\city\ashanti_city2_metadata_os2654x440_d0x78.dds,2654x134,ca9639923836357f1e0e65fe239f57eff6b30d3da5eb5b87e2736936fbfe1c2a,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/ashanti/rural/ashanti_rural2_metadata_os2654x440_d250x116.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\ashanti\rural\ashanti_rural2_metadata_os2654x440_d250x116.dds,replaced_ad1,african,settlement,main_menu\gfx\interface\illustrations\location\settlement2\ashanti\rural\ashanti_rural2_metadata_os2654x440_d250x116.dds,2654x134,ca9639923836357f1e0e65fe239f57eff6b30d3da5eb5b87e2736936fbfe1c2a,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/ashanti/town/ashanti_town2_metadata_os2654x440_d0x80.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\ashanti\town\ashanti_town2_metadata_os2654x440_d0x80.dds,replaced_ad1,african,settlement,main_menu\gfx\interface\illustrations\location\settlement2\ashanti\town\ashanti_town2_metadata_os2654x440_d0x80.dds,2654x134,ca9639923836357f1e0e65fe239f57eff6b30d3da5eb5b87e2736936fbfe1c2a,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/asian/city/asian_city2_metadata_os2654x440_d0x44.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\asian\city\asian_city2_metadata_os2654x440_d0x44.dds,replaced_ad1,han,settlement,main_menu\gfx\interface\illustrations\location\settlement2\asian\city\asian_city2_metadata_os2654x440_d0x44.dds,2654x134,e64769a03284fd68476aa692d7493f4551febc915b7d88098c93b3aaf38b0f62,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/asian/rural/asian_rural2_metadata_os2654x440_d100x94.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\asian\rural\asian_rural2_metadata_os2654x440_d100x94.dds,replaced_ad1,han,settlement,main_menu\gfx\interface\illustrations\location\settlement2\asian\rural\asian_rural2_metadata_os2654x440_d100x94.dds,2654x134,e64769a03284fd68476aa692d7493f4551febc915b7d88098c93b3aaf38b0f62,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/asian/town/asian_town2_metadata_os2654x440_d50x70.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\asian\town\asian_town2_metadata_os2654x440_d50x70.dds,replaced_ad1,han,settlement,main_menu\gfx\interface\illustrations\location\settlement2\asian\town\asian_town2_metadata_os2654x440_d50x70.dds,2654x134,e64769a03284fd68476aa692d7493f4551febc915b7d88098c93b3aaf38b0f62,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/aztec/city/aztec_city2_metadata_os2654x440_d0x70.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\aztec\city\aztec_city2_metadata_os2654x440_d0x70.dds,replaced_ad1,mesoamerican,settlement,main_menu\gfx\interface\illustrations\location\settlement2\aztec\city\aztec_city2_metadata_os2654x440_d0x70.dds,2654x134,860f4c241cef877ab0acb3c541b9aa21de56f9a4de2310cba0a185c936323cfc,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/aztec/rural/aztec_rural2_metadata_os2654x440_d888x104.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\aztec\rural\aztec_rural2_metadata_os2654x440_d888x104.dds,replaced_ad1,mesoamerican,settlement,main_menu\gfx\interface\illustrations\location\settlement2\aztec\rural\aztec_rural2_metadata_os2654x440_d888x104.dds,2654x134,860f4c241cef877ab0acb3c541b9aa21de56f9a4de2310cba0a185c936323cfc,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/aztec/town/aztec_town2_metadata_os2654x440_d0x96.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\aztec\town\aztec_town2_metadata_os2654x440_d0x96.dds,replaced_ad1,mesoamerican,settlement,main_menu\gfx\interface\illustrations\location\settlement2\aztec\town\aztec_town2_metadata_os2654x440_d0x96.dds,2654x134,860f4c241cef877ab0acb3c541b9aa21de56f9a4de2310cba0a185c936323cfc,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/city/byzantium_city2_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\settlement2\city\byzantium_city2_metadata_os2654x440_d0x60.dds,replaced_ad1,roman,settlement,main_menu\gfx\interface\illustrations\location\settlement2\city\byzantium_city2_metadata_os2654x440_d0x60.dds,2654x121,93be6adfa405a32081868422502493373f53446b6405a15546a113cfe688e671,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/deccan/city/deccan_city2_metadata_os2654x440_d0x44.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\deccan\city\deccan_city2_metadata_os2654x440_d0x44.dds,replaced_ad1,indian,settlement,main_menu\gfx\interface\illustrations\location\settlement2\deccan\city\deccan_city2_metadata_os2654x440_d0x44.dds,2654x134,271f60eb4a92c9a94d433e3b6cbcc9c023d205f6b435073ef87f2b1755cfa5cd,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/deccan/rural/deccan_rural2_metadata_os2654x440_d470x46.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\deccan\rural\deccan_rural2_metadata_os2654x440_d470x46.dds,replaced_ad1,indian,settlement,main_menu\gfx\interface\illustrations\location\settlement2\deccan\rural\deccan_rural2_metadata_os2654x440_d470x46.dds,2654x134,271f60eb4a92c9a94d433e3b6cbcc9c023d205f6b435073ef87f2b1755cfa5cd,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/deccan/town/deccan_town2_metadata_os2654x440_d0x44.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\deccan\town\deccan_town2_metadata_os2654x440_d0x44.dds,replaced_ad1,indian,settlement,main_menu\gfx\interface\illustrations\location\settlement2\deccan\town\deccan_town2_metadata_os2654x440_d0x44.dds,2654x134,271f60eb4a92c9a94d433e3b6cbcc9c023d205f6b435073ef87f2b1755cfa5cd,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/iroquois/city/iroquois_city2_metadata_os2654x440_d0x44.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\iroquois\city\iroquois_city2_metadata_os2654x440_d0x44.dds,replaced_ad1,woodland,settlement,main_menu\gfx\interface\illustrations\location\settlement2\iroquois\city\iroquois_city2_metadata_os2654x440_d0x44.dds,2654x134,3976bb82d6c217d0ac5f6d6c859665c455f4e7b467a882852e9314666bc353ae,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/iroquois/rural/iroquois_rural2_metadata_os2654x440_d346x108.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\iroquois\rural\iroquois_rural2_metadata_os2654x440_d346x108.dds,replaced_ad1,woodland,settlement,main_menu\gfx\interface\illustrations\location\settlement2\iroquois\rural\iroquois_rural2_metadata_os2654x440_d346x108.dds,2654x134,3976bb82d6c217d0ac5f6d6c859665c455f4e7b467a882852e9314666bc353ae,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/iroquois/town/iroquois_town2_metadata_os2654x440_d146x74.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\iroquois\town\iroquois_town2_metadata_os2654x440_d146x74.dds,replaced_ad1,woodland,settlement,main_menu\gfx\interface\illustrations\location\settlement2\iroquois\town\iroquois_town2_metadata_os2654x440_d146x74.dds,2654x134,3976bb82d6c217d0ac5f6d6c859665c455f4e7b467a882852e9314666bc353ae,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/north_german/city/north_german_city2_metadata_os2654x440_d0x44.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\north_german\city\north_german_city2_metadata_os2654x440_d0x44.dds,replaced_ad1,germanic_celtic,settlement,main_menu\gfx\interface\illustrations\location\settlement2\north_german\city\north_german_city2_metadata_os2654x440_d0x44.dds,2654x134,26a2e6a2598e2f9309c671ea65bd89cae2463e67f4ed4f1c4c1a379f4e329995,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/north_german/town/north_german_town2_metadata_os2654x440_d0x54.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\north_german\town\north_german_town2_metadata_os2654x440_d0x54.dds,replaced_ad1,germanic_celtic,settlement,main_menu\gfx\interface\illustrations\location\settlement2\north_german\town\north_german_town2_metadata_os2654x440_d0x54.dds,2654x134,26a2e6a2598e2f9309c671ea65bd89cae2463e67f4ed4f1c4c1a379f4e329995,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/rural/byzantium_rural2_metadata_os2654x440_d700x90.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\settlement2\rural\byzantium_rural2_metadata_os2654x440_d700x90.dds,replaced_ad1,roman,settlement,main_menu\gfx\interface\illustrations\location\settlement2\rural\byzantium_rural2_metadata_os2654x440_d700x90.dds,895x73,388941061cbd5fcd95bec247b01c5bc035f095a051f292c94495d01e4156402a,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/syrian/city/syrian_city2_metadata_os2654x440_d0x62.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\syrian\city\syrian_city2_metadata_os2654x440_d0x62.dds,replaced_ad1,iranian_syrian,settlement,main_menu\gfx\interface\illustrations\location\settlement2\syrian\city\syrian_city2_metadata_os2654x440_d0x62.dds,2654x134,115c52e794e33225c860ee20aefedede62d07e983c7023a0e23622fc07df77a1,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/syrian/town/syrian_town2_metadata_os2654x440_d90x66.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement2\syrian\town\syrian_town2_metadata_os2654x440_d90x66.dds,replaced_ad1,iranian_syrian,settlement,main_menu\gfx\interface\illustrations\location\settlement2\syrian\town\syrian_town2_metadata_os2654x440_d90x66.dds,2654x134,115c52e794e33225c860ee20aefedede62d07e983c7023a0e23622fc07df77a1,generated four-up against exact installed EU5 references
settlement2,gfx/interface/illustrations/location/settlement2/town/byzantium_town2_metadata_os2654x440_d180x80.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\settlement2\town\byzantium_town2_metadata_os2654x440_d180x80.dds,replaced_ad1,roman,settlement,main_menu\gfx\interface\illustrations\location\settlement2\town\byzantium_town2_metadata_os2654x440_d180x80.dds,2093x75,5bc8cc9b92339722f130eff0ea22c195c5574569b86776d53ff0b4e98ad5d0ea,generated four-up against exact installed EU5 references
sky,gfx/interface/illustrations/location/sky/sky_regular2_metadata_os2654x440_d0x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sky\sky_regular2_metadata_os2654x440_d0x0.dds,retained_engine_period_neutral,,,,2654x239,,natural/effect layer; no built structure
sky,gfx/interface/illustrations/location/sky/sky_regular_metadata_os2654x440_d0x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sky\sky_regular_metadata_os2654x440_d0x0.dds,retained_engine_period_neutral,,,,2654x440,,natural/effect layer; no built structure
status,gfx/interface/illustrations/location/status/ashes_metadata_os2654x440_d700x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\status\ashes_metadata_os2654x440_d700x0.dds,retained_engine_period_neutral,,,,1250x440,,natural/effect layer; no built structure
status,gfx/interface/illustrations/location/status/siege0_metadata_os2654x440_d530x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\status\siege0_metadata_os2654x440_d530x0.dds,retained_engine_period_neutral,,,,1597x440,,natural/effect layer; no built structure
status,gfx/interface/illustrations/location/status/siege1_metadata_os2654x440_d844x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\status\siege1_metadata_os2654x440_d844x0.dds,retained_engine_period_neutral,,,,1290x440,,natural/effect layer; no built structure
status,gfx/interface/illustrations/location/status/siege2_metadata_os2654x440_d528x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\status\siege2_metadata_os2654x440_d528x0.dds,retained_engine_period_neutral,,,,1810x440,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/flatlands/flatlands_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\flatlands\flatlands_metadata_os2654x440_d0x60.dds,retained_engine_period_neutral,,,,2654x378,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/hills/hills_arid_metadata_os2654x440_d0x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\hills\hills_arid_metadata_os2654x440_d0x40.dds,retained_engine_period_neutral,,,,2654x381,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/hills/hills_metadata_os2654x440_d0x15.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\hills\hills_metadata_os2654x440_d0x15.dds,retained_engine_period_neutral,,,,2654x401,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/mountains/mountains_metadata_os2654x440_d0x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\mountains\mountains_metadata_os2654x440_d0x0.dds,retained_engine_period_neutral,,,,2654x440,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/plateau/plateau_metadata_os2654x440_d0x62.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\plateau\plateau_metadata_os2654x440_d0x62.dds,retained_engine_period_neutral,,,,2654x374,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/volcano/volcano_erupt_metadata_os2654x440_d800x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\volcano\volcano_erupt_metadata_os2654x440_d800x40.dds,retained_engine_period_neutral,,,,1025x125,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/volcano/volcano_lava_metadata_os2654x440_d520x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\volcano\volcano_lava_metadata_os2654x440_d520x40.dds,retained_engine_period_neutral,,,,1313x185,,natural/effect layer; no built structure
topology,gfx/interface/illustrations/location/topology/volcano/volcano_metadata_os2654x440_d890x56.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\topology\volcano\volcano_metadata_os2654x440_d890x56.dds,retained_engine_period_neutral,,,,866x102,,natural/effect layer; no built structure
wall,gfx/interface/illustrations/location/wall/ashanti_wall_metadata_os2654x440_d680x156.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\wall\ashanti_wall_metadata_os2654x440_d680x156.dds,replaced_ad1,african,wall,main_menu\gfx\interface\illustrations\location\wall\ashanti_wall_metadata_os2654x440_d680x156.dds,1080x81,348b8a2ef66b5fa39990d2076882e48bcb1b4bce3489a029e17903dc98ff44df,generated four-up against exact installed EU5 references
wall,gfx/interface/illustrations/location/wall/asian_wall_metadata_os2654x440_d680x156.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\wall\asian_wall_metadata_os2654x440_d680x156.dds,replaced_ad1,han,wall,main_menu\gfx\interface\illustrations\location\wall\asian_wall_metadata_os2654x440_d680x156.dds,1080x106,b71210c66378a6c4e4c087983b4c102e66395269d158c4c0f01489e739a734b0,generated four-up against exact installed EU5 references
wall,gfx/interface/illustrations/location/wall/aztec_wall_metadata_os2654x440_d680x156.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\wall\aztec_wall_metadata_os2654x440_d680x156.dds,replaced_ad1,mesoamerican,wall,main_menu\gfx\interface\illustrations\location\wall\aztec_wall_metadata_os2654x440_d680x156.dds,1080x79,945aef19d1fa275d85028af1832c5659ff45c4b028962adb21ca473acc8ece7b,generated four-up against exact installed EU5 references
wall,gfx/interface/illustrations/location/wall/byzantium_wall_metadata_os2654x440_d700x186.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\wall\byzantium_wall_metadata_os2654x440_d700x186.dds,replaced_ad1,roman,wall,main_menu\gfx\interface\illustrations\location\wall\byzantium_wall_metadata_os2654x440_d700x186.dds,1054x94,40ed468c6f680a892ac923aea010e4037281d8f86c929b4c13ee4264f587898e,generated four-up against exact installed EU5 references
wall,gfx/interface/illustrations/location/wall/deccan_wall_metadata_os2654x440_d680x156.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\wall\deccan_wall_metadata_os2654x440_d680x156.dds,replaced_ad1,indian,wall,main_menu\gfx\interface\illustrations\location\wall\deccan_wall_metadata_os2654x440_d680x156.dds,1080x106,5a15eea669c8e9e8596b3f6a48be62a693f8a4695c677871809bde7e37f47ead,generated four-up against exact installed EU5 references
wall,gfx/interface/illustrations/location/wall/iroquois_wall_metadata_os2654x440_d680x156.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\wall\iroquois_wall_metadata_os2654x440_d680x156.dds,replaced_ad1,woodland,wall,main_menu\gfx\interface\illustrations\location\wall\iroquois_wall_metadata_os2654x440_d680x156.dds,1080x79,459a5add313790685370b359d9c429684754d7b640fd2f254c0b2147e0c570a8,generated four-up against exact installed EU5 references
wall,gfx/interface/illustrations/location/wall/north_german_wall_metadata_os2654x440_d680x156.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\wall\north_german_wall_metadata_os2654x440_d680x156.dds,replaced_ad1,germanic_celtic,wall,main_menu\gfx\interface\illustrations\location\wall\north_german_wall_metadata_os2654x440_d680x156.dds,1080x110,e57d3b5dfbddd334e62cfc1264f252b3692a15e3140e5ad3c1a72222a2537803,generated four-up against exact installed EU5 references
wall,gfx/interface/illustrations/location/wall/syrian_wall_metadata_os2654x440_d680x156.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\wall\syrian_wall_metadata_os2654x440_d680x156.dds,replaced_ad1,iranian_syrian,wall,main_menu\gfx\interface\illustrations\location\wall\syrian_wall_metadata_os2654x440_d680x156.dds,1080x65,c3cf43b57aac5e6537efa7f96810d4c4d037b1d1657845899e4cfb16e38c57c9,generated four-up against exact installed EU5 references
water,gfx/interface/illustrations/location/water/ocean/ocean_metadata_os2654x440_d0x254.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\water\ocean\ocean_metadata_os2654x440_d0x254.dds,retained_engine_period_neutral,,,,2654x236,,natural/effect layer; no built structure
water,gfx/interface/illustrations/location/water/ocean_wetlands/ocean_wetlands_metadata_os2654x440_d0x110.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\water\ocean_wetlands\ocean_wetlands_metadata_os2654x440_d0x110.dds,retained_engine_period_neutral,,,,2654x332,,natural/effect layer; no built structure
water,gfx/interface/illustrations/location/water/river/river_metadata_os2654x440_d0x190.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\water\river\river_metadata_os2654x440_d0x190.dds,retained_engine_period_neutral,,,,2654x149,,natural/effect layer; no built structure
water,gfx/interface/illustrations/location/water/river_ocean/river_ocean_metadata_os2654x440_d0x208.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\water\river_ocean\river_ocean_metadata_os2654x440_d0x208.dds,retained_engine_period_neutral,,,,2654x234,,natural/effect layer; no built structure
water,gfx/interface/illustrations/location/water/river_ocean_wetlands/river_ocean_wetlands_metadata_os2654x440_d0x134.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\water\river_ocean_wetlands\river_ocean_wetlands_metadata_os2654x440_d0x134.dds,retained_engine_period_neutral,,,,2654x370,,natural/effect layer; no built structure
water,gfx/interface/illustrations/location/water/river_wetlands/river_wetlands_metadata_os2654x440_d0x108.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\water\river_wetlands\river_wetlands_metadata_os2654x440_d0x108.dds,retained_engine_period_neutral,,,,2654x337,,natural/effect layer; no built structure
water,gfx/interface/illustrations/location/water/wetlands/wetlands_metadata_os2654x440_d0x108.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\water\wetlands\wetlands_metadata_os2654x440_d0x108.dds,retained_engine_period_neutral,,,,2654x329,,natural/effect layer; no built structure
weather,gfx/interface/illustrations/location/weather/placeholder.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\weather\placeholder.dds,retained_engine_period_neutral,,,,5115x848,,natural/effect layer; no built structure
