location,culture,historical_name,source,confidence,note
kolhapur,antq_deccan_prakrit,Hippokoura,PLE:49999;PLN:49999/hippokoura;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49999/hippokoura; nearest installed city field at 7.93px; far lower-confidence map proxy.
kollam,antq_tamil,Kottiara,PLE:50080;PLN:50080/kottiara;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50080/kottiara; nearest installed city field at 8.65px; far lower-confidence map proxy.
kom_ombo,antq_egyptian,Omboi,PLE:786079;PLN:786079/omboi;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 786079/omboi; nearest installed city field at 9.80px; far lower-confidence map proxy.
koman,antq_parthinian,Scodra,PLE:481986;PLN:481986/scodra;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481986/scodra; nearest installed city field at 7.23px; far lower-confidence map proxy.
komarom,antq_pannonian,Brigetio,PLE:197180;PLN:197180/brigetio;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197180/brigetio; nearest installed city field at 8.66px; far lower-confidence map proxy.
konitsa,antq_enchelean,Passaron,PLE:531042;PLN:531042/passaron;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 531042/passaron; nearest installed city field at 9.45px; far lower-confidence map proxy.
konrapa,antq_bithynian,Embolos,PLE:844915;PLN:844915/embolos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844915/embolos; nearest installed city field at 7.18px; far lower-confidence map proxy.
kortriik,antq_belgic,Cortoriacum,PLE:108911;PLN:108911/cortoriacum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108911/cortoriacum; nearest installed city field at 9.10px; far lower-confidence map proxy.
kovin,antq_dacian,Margum,PLE:207267;PLN:207267/margum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207267/margum; nearest installed city field at 7.84px; far lower-confidence map proxy.
kratovo,antq_paeonian,Bylazora,PLE:491557;PLN:491557/bylazora;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491557/bylazora; nearest installed city field at 10.64px; far lower-confidence map proxy.
kreuznach,antq_istvaeonic,Vicus Cruciniacum,PLE:109427;PLN:109427/vicus-cruciniacum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109427/vicus-cruciniacum; nearest installed city field at 7.44px; far lower-confidence map proxy.
ksar_ibn_senane,antq_berber,Tepidae,PLE:285535;PLN:285535/tepidae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 285535/tepidae; nearest installed city field at 6.32px; far lower-confidence map proxy.
ktenia,antq_thracian,Kabyle,PLE:216859;PLN:216859/kabyle;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216859/kabyle; nearest installed city field at 8.86px; far lower-confidence map proxy.
kula,antq_lydian,Korakoe,PLE:550663;PLN:550663/korakoe;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550663/korakoe; nearest installed city field at 6.14px; far lower-confidence map proxy.
kutaisi,antq_colchian,Vani,PLE:863918;PLN:863918/vani;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 863918/vani; nearest installed city field at 7.67px; far lower-confidence map proxy.
la_mure,antq_allobrogian,Mons Seleucus,PLE:167836;PLN:167836/mons-seleucus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167836/mons-seleucus; nearest installed city field at 7.59px; far lower-confidence map proxy.
la_roche,antq_belgic,Vervigium,PLE:109420;PLN:109420/vervigium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109420/vervigium; nearest installed city field at 6.97px; far lower-confidence map proxy.
la_roche_sur_foron,antq_ceutronian,Casuaria,PLE:167698;PLN:167698/casuaria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167698/casuaria; nearest installed city field at 7.89px; far lower-confidence map proxy.
la_tour_du_pin,antq_allobrogian,Morginnum,PLE:167845;PLN:167845/morginnum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167845/morginnum; nearest installed city field at 8.07px; far lower-confidence map proxy.
ladik,antq_lycaonian,Aralla,PLE:619111;PLN:619111/aralla;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619111/aralla; nearest installed city field at 9.38px; far lower-confidence map proxy.
ladik_pontus,antq_mossynoecian,Amaseia,PLE:857018;PLN:857018/amaseia-1;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857018/amaseia-1; nearest installed city field at 9.94px; far lower-confidence map proxy.
lagonegro,antq_oscan_umbrian,Nerulum,PLE:452390;PLN:452390/nerulum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452390/nerulum; nearest installed city field at 8.42px; far lower-confidence map proxy.
lagos,antq_cynetan,Laccobriga,PLE:256246;PLN:256246/laccobriga;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256246/laccobriga; nearest installed city field at 7.25px; far lower-confidence map proxy.
laguardia,antq_caristian,Tritium Magallum,PLE:246708;PLN:246708/tritium-magallum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246708/tritium-magallum; nearest installed city field at 6.18px; far lower-confidence map proxy.
lancaster,antq_brigantian,Alone,PLE:89102;PLN:89102/alone;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 89102/alone; nearest installed city field at 10.46px; far lower-confidence map proxy.
lanzo,antq_cisalpine_gallic,Ad VIII,PLE:383557;PLN:383557/ad-viii;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383557/ad-viii; nearest installed city field at 6.31px; far lower-confidence map proxy.
laredo,antq_cantabrian,Segontia Paramika,PLE:236657;PLN:236657/segontia-paramika;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236657/segontia-paramika; nearest installed city field at 6.88px; far lower-confidence map proxy.
larnaca,antq_aramaic,Amathous,PLE:707462;PLN:707462/amathous;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 707462/amathous; nearest installed city field at 8.10px; far lower-confidence map proxy.
laufen,antq_suebian,Artobriga,PLE:187295;PLN:187295/artobriga;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187295/artobriga; nearest installed city field at 8.96px; far lower-confidence map proxy.
le_lude,antq_andecavian,Condate,PLE:138305;PLN:138305/condate;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138305/condate; nearest installed city field at 8.38px; far lower-confidence map proxy.
le_puy,antq_helvian,Condate,PLE:167722;PLN:167722/condate;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167722/condate; nearest installed city field at 10.73px; far lower-confidence map proxy.
lezuza,antq_celtiberian,Mentesa,PLE:265969;PLN:265969/mentesa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265969/mentesa; nearest installed city field at 10.85px; far lower-confidence map proxy.
lichiresti,antq_getic,Transmarisca,PLE:217021;PLN:217021/transmarisca;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 217021/transmarisca; nearest installed city field at 9.35px; far lower-confidence map proxy.
liege,antq_belgic,Atuatuca,PLE:108765;PLN:108765/atuatuca-1;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108765/atuatuca-1; nearest installed city field at 6.82px; far lower-confidence map proxy.
lignieres,antq_biturigan_cubian,Mediolanum,PLE:138459;PLN:138459/mediolanum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138459/mediolanum; nearest installed city field at 7.09px; far lower-confidence map proxy.
lille,antq_belgic,Viroviacum,PLE:109439;PLN:109439/viroviacum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109439/viroviacum; nearest installed city field at 7.61px; far lower-confidence map proxy.
lindi,antq_ruvuma_lurio,Rhapta,PLE:39414;PLN:39414/rhapta;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39414/rhapta; nearest installed city field at 9.06px; far lower-confidence map proxy.
lisieux,antq_veliocassian,Noviomagus Lexoviorum,PLE:69540;PLN:69540/noviomagus-lexoviorum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 69540/noviomagus-lexoviorum; nearest installed city field at 6.60px; far lower-confidence map proxy.
livadeia,antq_greek_koine,Aristonautai,PLE:570109;PLN:570109/aristonautai;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570109/aristonautai; nearest installed city field at 7.11px; far lower-confidence map proxy.
llangollen,antq_ordovician,Bovium,PLE:79340;PLN:79340/bovium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79340/bovium; nearest installed city field at 9.64px; far lower-confidence map proxy.
loches,antq_turonian,Iciodoro,PLE:138390;PLN:138390/iciodoro;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138390/iciodoro; nearest installed city field at 9.18px; far lower-confidence map proxy.
lodi,antq_cisalpine_gallic,Placentia,PLE:383741;PLN:383741/placentia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383741/placentia; nearest installed city field at 10.52px; far lower-confidence map proxy.
logrono,antq_pelendonian,Ouisontion,PLE:246544;PLN:246544/ouisontion;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246544/ouisontion; nearest installed city field at 8.36px; far lower-confidence map proxy.
loja,antq_bastetan,Menova,PLE:265959;PLN:265959/menova;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265959/menova; nearest installed city field at 7.57px; far lower-confidence map proxy.
lomello,antq_cisalpine_gallic,Forum Fulvii Valentinum,PLE:383651;PLN:383651/forum-fulvii-valentinum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383651/forum-fulvii-valentinum; nearest installed city field at 6.37px; far lower-confidence map proxy.
lorca,antq_iberian,Baria,PLE:265820;PLN:265820/baria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265820/baria; nearest installed city field at 10.93px; far lower-confidence map proxy.
loudun,antq_andecavian,Limonum,PLE:138422;PLN:138422/limonum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138422/limonum; nearest installed city field at 9.42px; far lower-confidence map proxy.
louviers,antq_veliocassian,Uggate,PLE:109401;PLN:109401/uggate;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109401/uggate; nearest installed city field at 6.09px; far lower-confidence map proxy.
lucera,antq_oscan_umbrian,Luceria,PLE:442640;PLN:442640/luceria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442640/luceria; nearest installed city field at 6.62px; far lower-confidence map proxy.
lugoj,antq_dacian,Tibiscum,PLE:207495;PLN:207495/tibiscum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207495/tibiscum; nearest installed city field at 9.55px; far lower-confidence map proxy.
luleburgaz,antq_odrysian,Bergoule,PLE:511185;PLN:511185/bergoule;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511185/bergoule; nearest installed city field at 6.68px; far lower-confidence map proxy.
luxeuil,antq_sequanian,Luxovium,PLE:177568;PLN:177568/luxovium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177568/luxovium; nearest installed city field at 11.47px; far lower-confidence map proxy.
madurai,antq_tamil,Modoura,PLE:50138;PLN:50138/modoura;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50138/modoura; nearest installed city field at 11.18px; far lower-confidence map proxy.
maduranthakam,antq_tamil,Sopatma,PLE:50278;PLN:50278/sopatma;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50278/sopatma; nearest installed city field at 7.43px; far lower-confidence map proxy.
makarska,antq_delmatian,Muccurum,PLE:197386;PLN:197386/muccurum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197386/muccurum; nearest installed city field at 6.01px; far lower-confidence map proxy.
malekan,antq_median,Gazae,PLE:884148;PLN:884148/gazae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 884148/gazae; nearest installed city field at 7.17px; far lower-confidence map proxy.
manbij,antq_parthian,Hierapolis Bambykē,PLE:658480;PLN:658480/hierapolis-bambyke;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658480/hierapolis-bambyke; nearest installed city field at 6.83px; far lower-confidence map proxy.
manfalut,antq_egyptian,Moirai,PLE:756602;PLN:756602/moirai;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 756602/moirai; nearest installed city field at 9.79px; far lower-confidence map proxy.
manora,antq_indo_aryan,Gynaikon Limen,PLE:59831;PLN:59831/gynaikon-limen;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59831/gynaikon-limen; nearest installed city field at 11.64px; far lower-confidence map proxy.
mansoura,antq_egyptian,Kynopolis,PLE:727144;PLN:727144/kynopolis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727144/kynopolis; nearest installed city field at 6.03px; far lower-confidence map proxy.
manyas,antq_greek_koine,Hadrianouthērai,PLE:550560;PLN:550560/hadrianoutherai-1;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550560/hadrianoutherai-1; nearest installed city field at 8.93px; far lower-confidence map proxy.
manzanares,antq_celtiberian,Edeba,PLE:265886;PLN:265886/edeba;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265886/edeba; nearest installed city field at 8.82px; far lower-confidence map proxy.
marand,antq_median,Morounda,PLE:874608;PLN:874608/morounda;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874608/morounda; nearest installed city field at 10.89px; far lower-confidence map proxy.
mardin,antq_aramaic,Nabada,PLE:423885388;PLN:423885388/name.2012-09-28.3161159308;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 423885388/name.2012-09-28.3161159308; nearest installed city field at 9.00px; far lower-confidence map proxy.
maribor,antq_noric,Poetovio,PLE:197446;PLN:197446/poetovio;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197446/poetovio; nearest installed city field at 9.25px; far lower-confidence map proxy.
marsciano,antq_oscan_umbrian,Perusia,PLE:413248;PLN:413248/perusia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413248/perusia; nearest installed city field at 10.36px; far lower-confidence map proxy.
martigny,antq_helvetian,Augusta Praetoria,PLE:383579;PLN:383579/augusta-praetoria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383579/augusta-praetoria; nearest installed city field at 9.31px; far lower-confidence map proxy.
martinafr,antq_oscan_umbrian,Genusia,PLE:442598;PLN:442598/genusia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442598/genusia; nearest installed city field at 10.91px; far lower-confidence map proxy.
masyaf,antq_parthian,Marsya,PLE:668309;PLN:668309/marsya;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668309/marsya; nearest installed city field at 10.97px; far lower-confidence map proxy.
matera,antq_oscan_umbrian,Metapontum,PLE:442658;PLN:442658/metapontum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442658/metapontum; nearest installed city field at 11.26px; far lower-confidence map proxy.
maubeuge,antq_belgic,Bagacum,PLE:108788;PLN:108788/bagacum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108788/bagacum; nearest installed city field at 9.78px; far lower-confidence map proxy.
mayen,antq_istvaeonic,Sentiacum,PLE:109338;PLN:109338/sentiacum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109338/sentiacum; nearest installed city field at 8.85px; far lower-confidence map proxy.
mazara,antq_greek_koine,Mazara,PLE:462305;PLN:462305/name.2015-12-08.9399720331;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 462305/name.2015-12-08.9399720331; nearest installed city field at 8.39px; far lower-confidence map proxy.
mazouna,antq_berber,Mina,PLE:285488;PLN:285488/mina;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 285488/mina; nearest installed city field at 8.92px; far lower-confidence map proxy.
meaux,antq_belgic,Iatinon,PLE:109059;PLN:109059/iatinon;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109059/iatinon; nearest installed city field at 7.86px; far lower-confidence map proxy.
mechelen,antq_belgic,Condacum,PLE:108898;PLN:108898/condacum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108898/condacum; nearest installed city field at 10.02px; far lower-confidence map proxy.
meda,antq_lusitanian,Civitas Aravorum,PLE:236431;PLN:236431/civitas-aravorum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236431/civitas-aravorum; nearest installed city field at 7.34px; far lower-confidence map proxy.
medellin,antq_lusitanian,Metellinum,PLE:256298;PLN:256298/metellinum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256298/metellinum; nearest installed city field at 11.92px; far lower-confidence map proxy.
medina,antq_arab,Iathrippa,PLE:814688;PLN:814688/iathrippa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 814688/iathrippa; nearest installed city field at 6.75px; far lower-confidence map proxy.
melfi,antq_oscan_umbrian,Venusia,PLE:442847;PLN:442847/venusia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442847/venusia; nearest installed city field at 6.99px; far lower-confidence map proxy.
melgueil,antq_volcan_arecomican,Mesua,PLE:148133;PLN:148133/mesua;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 148133/mesua; nearest installed city field at 9.28px; far lower-confidence map proxy.
melun,antq_senonian,Metlosedum,PLE:109162;PLN:109162/metlosedum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109162/metlosedum; nearest installed city field at 6.97px; far lower-confidence map proxy.
mengen,antq_mariandynian,Dadokome,PLE:844902;PLN:844902/dadokome;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844902/dadokome; nearest installed city field at 9.26px; far lower-confidence map proxy.
menouf,antq_egyptian,Terenouthis,PLE:727244;PLN:727244/terenouthis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727244/terenouthis; nearest installed city field at 9.89px; far lower-confidence map proxy.
merzifon,antq_mossynoecian,Euchaita,PLE:857120;PLN:857120/euchaita-1;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857120/euchaita-1; nearest installed city field at 7.88px; far lower-confidence map proxy.
mestre,antq_venetic,Altinum,PLE:393374;PLN:393374/altinum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 393374/altinum; nearest installed city field at 8.12px; far lower-confidence map proxy.
metkovic,antq_delmatian,Narona,PLE:197400;PLN:197400/narona;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197400/narona; nearest installed city field at 9.49px; far lower-confidence map proxy.
mevouillon,antq_vocontian,Apta Iulia,PLE:147993;PLN:147993/apta-iulia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 147993/apta-iulia; nearest installed city field at 8.79px; far lower-confidence map proxy.
mila,antq_phoenician_punic,Idicra,PLE:305065;PLN:305065/idicra;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 305065/idicra; nearest installed city field at 8.32px; far lower-confidence map proxy.
millau,antq_rutenian,Luteva,PLE:148121;PLN:148121/luteva;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 148121/luteva; nearest installed city field at 10.60px; far lower-confidence map proxy.
mirande,antq_auscian,Lugdunum Convenarum,PLE:246477;PLN:246477/lugdunum-convenarum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246477/lugdunum-convenarum; nearest installed city field at 11.50px; far lower-confidence map proxy.
modica,antq_greek_koine,Mutyce,PLE:462378;PLN:462378/mutyce;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 462378/mutyce; nearest installed city field at 10.27px; far lower-confidence map proxy.
modigliana,antq_cisalpine_gallic,Mevaniola,PLE:413201;PLN:413201/mevaniola;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413201/mevaniola; nearest installed city field at 6.97px; far lower-confidence map proxy.
molins,antq_arvernian,Aquae Calidae,PLE:138186;PLN:138186/aquae-calidae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138186/aquae-calidae; nearest installed city field at 8.40px; far lower-confidence map proxy.
molyvos,antq_greek_koine,Eresos,PLE:550533;PLN:550533/eresos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550533/eresos; nearest installed city field at 10.04px; far lower-confidence map proxy.
monchengladbach,antq_istvaeonic,Sablones,PLE:109300;PLN:109300/sablones;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109300/sablones; nearest installed city field at 10.24px; far lower-confidence map proxy.
moncorvo,antq_lusitanian,Meidubriga,PLE:236538;PLN:236538/meidubriga;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236538/meidubriga; nearest installed city field at 9.68px; far lower-confidence map proxy.
monemvasia,antq_greek_koine,Aphrodisia,PLE:573101;PLN:573101/aphrodisia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 573101/aphrodisia; nearest installed city field at 6.53px; far lower-confidence map proxy.
monesterio,antq_lusitanian,Lacunis,PLE:256253;PLN:256253/lacunis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256253/lacunis; nearest installed city field at 11.09px; far lower-confidence map proxy.
monfort_lamaury,antq_parisian,Divodurum,PLE:108928;PLN:108928/divodurum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108928/divodurum; nearest installed city field at 9.22px; far lower-confidence map proxy.
monopoli,antq_oscan_umbrian,Norba,PLE:442691;PLN:442691/norba;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442691/norba; nearest installed city field at 7.72px; far lower-confidence map proxy.
montblanc,antq_ilercavonian,Cissis,PLE:246452;PLN:246452/cissis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246452/cissis; nearest installed city field at 9.84px; far lower-confidence map proxy.
montbozon,antq_sequanian,Vesontio,PLE:177657;PLN:177657/vesontio;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177657/vesontio; nearest installed city field at 10.22px; far lower-confidence map proxy.
montcenis,antq_aeduan,Pocrinium,PLE:177605;PLN:177605/pocrinium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177605/pocrinium; nearest installed city field at 7.06px; far lower-confidence map proxy.
monteleone,antq_oscan_umbrian,Medma,PLE:452375;PLN:452375/medma-grc;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452375/medma-grc; nearest installed city field at 6.36px; far lower-confidence map proxy.
montflanquin,antq_nitiobrigian,Aginnum,PLE:138169;PLN:138169/aginnum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138169/aginnum; nearest installed city field at 6.57px; far lower-confidence map proxy.
montiel,antq_celtiberian,Ilugo,PLE:265929;PLN:265929/ilugo;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265929/ilugo; nearest installed city field at 7.06px; far lower-confidence map proxy.
montmedy,antq_belgic,Mosomagus,PLE:109183;PLN:109183/mosomagus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109183/mosomagus; nearest installed city field at 7.73px; far lower-confidence map proxy.
monzon,antq_ilergetian,Gallika Phlaouia,PLE:246403;PLN:246403/gallika-phlaouia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246403/gallika-phlaouia; nearest installed city field at 8.61px; far lower-confidence map proxy.
mors,antq_istvaeonic,Col. Ulpia Traiana,PLE:108896;PLN:108896/col-ulpia-traiana;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108896/col-ulpia-traiana; nearest installed city field at 10.58px; far lower-confidence map proxy.
mosbach,antq_suebian,Vicus Alisinensium,PLE:119024;PLN:119024/vicus-alisinensium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 119024/vicus-alisinensium; nearest installed city field at 7.97px; far lower-confidence map proxy.
mostaganem,antq_berber,Ballene Praesidium,PLE:285418;PLN:285418/ballene-praesidium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 285418/ballene-praesidium; nearest installed city field at 10.52px; far lower-confidence map proxy.
mostar,antq_ardiaean,Diluntum,PLE:197247;PLN:197247/diluntum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197247/diluntum; nearest installed city field at 10.48px; far lower-confidence map proxy.
mosul,antq_aramaic,Nȋnos,PLE:874621;PLN:874621/ninos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874621/ninos; nearest installed city field at 8.30px; far lower-confidence map proxy.
mount_athos,antq_macedonian,Torone,PLE:501646;PLN:501646/torone;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501646/torone; nearest installed city field at 7.86px; far lower-confidence map proxy.
moutiers,antq_ceutronian,Maurienna,PLE:167827;PLN:167827/maurienna;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167827/maurienna; nearest installed city field at 8.64px; far lower-confidence map proxy.
mtskheta,antq_kartvelian,Zalissa,PLE:863924;PLN:863924/zalissa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 863924/zalissa; nearest installed city field at 9.88px; far lower-confidence map proxy.
mugla,antq_carian,Thera,PLE:599972;PLN:599972/thera;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 599972/thera; nearest installed city field at 7.05px; far lower-confidence map proxy.
mula,antq_iberian,Ficariensis Locus,PLE:265898;PLN:265898/ficariensis-locus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265898/ficariensis-locus; nearest installed city field at 9.20px; far lower-confidence map proxy.
mullaitivu,antq_sinhala,Nagadiboi,PLE:50150;PLN:50150/nagadiboi;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50150/nagadiboi; nearest installed city field at 6.73px; far lower-confidence map proxy.
