location,culture,historical_name,source,confidence,note
sihor,antq_indo_aryan,Automula,PLE:59722;PLN:59722/automula;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59722/automula; nearest installed city field at 4.00px; remote lower-confidence map proxy.
silifke,antq_cilician_trachean,Mylai,PLE:648714;PLN:648714/mylai;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 648714/mylai; nearest installed city field at 3.85px; remote lower-confidence map proxy.
silli,antq_greek_koine,Tesderamoska,PLE:511435;PLN:511435/tesderamoska;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511435/tesderamoska; nearest installed city field at 4.00px; remote lower-confidence map proxy.
sines,antq_celtician,Patulus Portus,PLE:256357;PLN:256357/patulus-portus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256357/patulus-portus; nearest installed city field at 4.05px; remote lower-confidence map proxy.
sinsheim,antq_suebian,Saliobriga,PLE:118948;PLN:118948/saliobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118948/saliobriga; nearest installed city field at 3.87px; remote lower-confidence map proxy.
slovenj_gradec,antq_noric,Celeia,PLE:197206;PLN:197206/celeia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197206/celeia; nearest installed city field at 4.92px; remote lower-confidence map proxy.
slunj,antq_pannonian,Terponus,PLE:197550;PLN:197550/terponus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197550/terponus; nearest installed city field at 5.39px; remote lower-confidence map proxy.
soissons,antq_suessionian,Augusta Suessionum,PLE:108772;PLN:108772/augusta-suessionum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108772/augusta-suessionum; nearest installed city field at 4.47px; remote lower-confidence map proxy.
soncino,antq_cisalpine_gallic,Acerrae,PLE:383542;PLN:383542/acerrae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383542/acerrae; nearest installed city field at 4.97px; remote lower-confidence map proxy.
sonqor,antq_median,Dinawar,PLE:903012;PLN:903012/dinawar;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 903012/dinawar; nearest installed city field at 4.70px; remote lower-confidence map proxy.
sora,antq_latin,Sora,PLE:433126;PLN:433126/sora;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 433126/sora; nearest installed city field at 3.55px; remote lower-confidence map proxy.
sos,antq_iacetanian,Segia,PLE:246636;PLN:246636/segia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246636/segia; nearest installed city field at 4.79px; remote lower-confidence map proxy.
souk_el_arba,antq_phoenician_punic,Sicca Veneria,PLE:315152;PLN:315152/sicca-veneria;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 315152/sicca-veneria; nearest installed city field at 5.79px; remote lower-confidence map proxy.
st_pierre_de_moutier,antq_aeduan,Nevirnum,PLE:138495;PLN:138495/nevirnum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138495/nevirnum; nearest installed city field at 4.98px; remote lower-confidence map proxy.
st_sauveur,antq_unellian,Cosedia,PLE:69494;PLN:69494/cosedia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 69494/cosedia; nearest installed city field at 4.64px; remote lower-confidence map proxy.
stefani,antq_cabalian,Saraganda,PLE:639095;PLN:639095/saraganda;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 639095/saraganda; nearest installed city field at 5.28px; remote lower-confidence map proxy.
steyr,antq_noric,Gabromago,PLE:197282;PLN:197282/gabromago;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197282/gabromago; nearest installed city field at 4.97px; remote lower-confidence map proxy.
sto_domingo_silos,antq_turmodigian,Segortia Lanka,PLE:246642;PLN:246642/segortia-lanka;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246642/segortia-lanka; nearest installed city field at 5.68px; remote lower-confidence map proxy.
stomio,antq_greek_koine,Kerkineion,PLE:540862;PLN:540862/kerkineion;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540862/kerkineion; nearest installed city field at 4.13px; remote lower-confidence map proxy.
stratford,antq_dobunnic,Alauna,PLE:79288;PLN:79288/alauna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79288/alauna; nearest installed city field at 5.90px; remote lower-confidence map proxy.
sukhumi,antq_colchian,Karanitis,PLE:857107;PLN:857107/karanitis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857107/karanitis; nearest installed city field at 3.60px; remote lower-confidence map proxy.
sukkur,antq_indo_aryan,Kamigara,PLE:59861;PLN:59861/kamigara;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59861/kamigara; nearest installed city field at 5.38px; remote lower-confidence map proxy.
sulmona,antq_oscan_umbrian,Corfinium,PLE:413105;PLN:413105/corfinium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413105/corfinium; nearest installed city field at 4.26px; remote lower-confidence map proxy.
suluklu,antq_lycaonian,Andeira,PLE:619105;PLN:619105/andeira;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619105/andeira; nearest installed city field at 3.34px; remote lower-confidence map proxy.
szeged,antq_dacian,Partiskon,PLE:207331;PLN:207331/partiskon;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207331/partiskon; nearest installed city field at 5.41px; remote lower-confidence map proxy.
tahna,antq_egyptian,Temseu Skordon,PLE:737075;PLN:737075/temseu-skordon;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 737075/temseu-skordon; nearest installed city field at 3.92px; remote lower-confidence map proxy.
tarazona,antq_suessetanian,Nertobriga,PLE:246518;PLN:246518/nertobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246518/nertobriga; nearest installed city field at 5.44px; remote lower-confidence map proxy.
tarnovo,antq_thracian,Emporium Discoduraterae,PLE:216803;PLN:216803/emporium-discoduraterae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216803/emporium-discoduraterae; nearest installed city field at 4.68px; remote lower-confidence map proxy.
tarsus,antq_aramaic,Soloi,PLE:648781;PLN:648781/soloi;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 648781/soloi; nearest installed city field at 3.37px; remote lower-confidence map proxy.
tartas,antq_elusatian,Aquae Terebellicae,PLE:246173;PLN:246173/aquae-terebellicae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246173/aquae-terebellicae; nearest installed city field at 5.51px; remote lower-confidence map proxy.
tartus,antq_parthian,Simyra,PLE:668372;PLN:668372/simyra;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668372/simyra; nearest installed city field at 5.03px; remote lower-confidence map proxy.
tavira,antq_cynetan,Balsa,PLE:256013;PLN:256013/balsa;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256013/balsa; nearest installed city field at 3.26px; remote lower-confidence map proxy.
teramo,antq_oscan_umbrian,Asculum,PLE:413036;PLN:413036/asculum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413036/asculum; nearest installed city field at 5.34px; remote lower-confidence map proxy.
terracina,antq_latin,Setia,PLE:423068;PLN:423068/setia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 423068/setia; nearest installed city field at 4.20px; remote lower-confidence map proxy.
terralba,antq_nuragic,Metalla,PLE:471971;PLN:471971/metalla;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 471971/metalla; nearest installed city field at 4.87px; remote lower-confidence map proxy.
thatta,antq_indo_aryan,Patalete,PLE:59987;PLN:59987/patalete;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59987/patalete; nearest installed city field at 5.85px; remote lower-confidence map proxy.
the_hague,antq_batavian,Lugdunum,PLE:99003;PLN:99003/lugdunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 99003/lugdunum; nearest installed city field at 3.37px; remote lower-confidence map proxy.
theodoro,antq_scythian,Symbolon Limen,PLE:226770;PLN:226770/symbolon-limen;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 226770/symbolon-limen; nearest installed city field at 5.49px; remote lower-confidence map proxy.
thionville,antq_belgic,Caranusca,PLE:108857;PLN:108857/caranusca;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108857/caranusca; nearest installed city field at 3.87px; remote lower-confidence map proxy.
thondi,antq_tamil,Akour,PLE:49849;PLN:49849/akour;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49849/akour; nearest installed city field at 5.78px; remote lower-confidence map proxy.
tidah,antq_egyptian,Bouto,PLE:727094;PLN:727094/bouto;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727094/bouto; nearest installed city field at 5.05px; remote lower-confidence map proxy.
tikrit,antq_aramaic,Birta,PLE:894099;PLN:894099/birta;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 894099/birta; nearest installed city field at 5.78px; remote lower-confidence map proxy.
tinnis,antq_egyptian,Daphnai,PLE:727103;PLN:727103/daphnai;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727103/daphnai; nearest installed city field at 3.52px; remote lower-confidence map proxy.
tire,antq_ionian,Boneita,PLE:599557;PLN:599557/boneita;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 599557/boneita; nearest installed city field at 4.37px; remote lower-confidence map proxy.
tiruppur,antq_tamil,Kourelloura,PLE:50083;PLN:50083/kourelloura;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50083/kourelloura; nearest installed city field at 5.54px; remote lower-confidence map proxy.
todi,antq_oscan_umbrian,Tuder,PLE:413354;PLN:413354/tuder;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413354/tuder; nearest installed city field at 4.74px; remote lower-confidence map proxy.
tolna,antq_pannonian,Ad Statuas,PLE:197085;PLN:197085/ad-statuas;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197085/ad-statuas; nearest installed city field at 5.02px; remote lower-confidence map proxy.
tomarza,antq_cappadocian,Euagina,PLE:628972;PLN:628972/euagina;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 628972/euagina; nearest installed city field at 4.77px; remote lower-confidence map proxy.
tordesillas,antq_celtiberian,Amallobriga,PLE:236329;PLN:236329/amallobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236329/amallobriga; nearest installed city field at 4.62px; remote lower-confidence map proxy.
toulon,antq_saluvian,Olbia,PLE:157896;PLN:157896/olbia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157896/olbia; nearest installed city field at 5.63px; remote lower-confidence map proxy.
traianopolis,antq_thracian,Traianoupolis,PLE:501649;PLN:501649/traianoupolis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501649/traianoupolis; nearest installed city field at 4.67px; remote lower-confidence map proxy.
tripoli_syria,antq_phoenician_punic,Kalamos,PLE:668277;PLN:668277/kalamos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668277/kalamos; nearest installed city field at 5.41px; remote lower-confidence map proxy.
tudela,antq_vasconian,Bursao,PLE:246261;PLN:246261/bursao;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246261/bursao; nearest installed city field at 3.30px; remote lower-confidence map proxy.
turda,antq_dacian,Brucla,PLE:206988;PLN:206988/brucla;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 206988/brucla; nearest installed city field at 3.62px; remote lower-confidence map proxy.
tyrnavos,antq_greek_koine,Larissa,PLE:540905;PLN:540905/larissa;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540905/larissa; nearest installed city field at 3.68px; remote lower-confidence map proxy.
ubeda,antq_oretan,Salaria,PLE:266022;PLN:266022/salaria;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266022/salaria; nearest installed city field at 3.85px; remote lower-confidence map proxy.
uberlingen,antq_suebian,Constantia,PLE:187352;PLN:187352/constantia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187352/constantia; nearest installed city field at 3.26px; remote lower-confidence map proxy.
ujjain,antq_indo_aryan,Ozene,PLE:59972;PLN:59972/ozene;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59972/ozene; nearest installed city field at 4.51px; remote lower-confidence map proxy.
urbino,antq_cisalpine_gallic,Pitinum Pisaurense,PLE:413262;PLN:413262/pitinum-pisaurense;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413262/pitinum-pisaurense; nearest installed city field at 5.24px; remote lower-confidence map proxy.
urgup,antq_cappadocian,Ouenasa,PLE:619230;PLN:619230/ouenasa;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619230/ouenasa; nearest installed city field at 3.28px; remote lower-confidence map proxy.
ushmum_tannah,antq_egyptian,Mendes,PLE:727156;PLN:727156/mendes;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727156/mendes; nearest installed city field at 5.88px; remote lower-confidence map proxy.
ustra,antq_bessian,Porsulae,PLE:501574;PLN:501574/porsulae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501574/porsulae; nearest installed city field at 4.82px; remote lower-confidence map proxy.
vallo,antq_latin,Velia,PLE:452488;PLN:452488/velia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452488/velia; nearest installed city field at 3.90px; remote lower-confidence map proxy.
varese,antq_cisalpine_gallic,Plumbia,PLE:383743;PLN:383743/plumbia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383743/plumbia; nearest installed city field at 5.68px; remote lower-confidence map proxy.
vaucouleurs,antq_lingonian,Grannum,PLE:109016;PLN:109016/grannum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109016/grannum; nearest installed city field at 3.84px; remote lower-confidence map proxy.
veligosti,antq_greek_koine,Alagonia,PLE:570061;PLN:570061/alagonia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570061/alagonia; nearest installed city field at 3.30px; remote lower-confidence map proxy.
ventimiglia,antq_ligurian,Album Intimilium,PLE:157802;PLN:157802/album-intimilium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157802/album-intimilium; nearest installed city field at 4.81px; remote lower-confidence map proxy.
verdun,antq_belgic,Viriodunum,PLE:109435;PLN:109435/viriodunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109435/viriodunum; nearest installed city field at 5.72px; remote lower-confidence map proxy.
vico,antq_ligurian,Saone,PLE:472126;PLN:472126/saone;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 472126/saone; nearest installed city field at 4.58px; remote lower-confidence map proxy.
vienna,antq_noric,Aquae,PLE:128355;PLN:128355/aquae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 128355/aquae; nearest installed city field at 5.98px; remote lower-confidence map proxy.
vierzon,antq_biturigan_cubian,Avaricum,PLE:138207;PLN:138207/avaricum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138207/avaricum; nearest installed city field at 4.32px; remote lower-confidence map proxy.
vila_real,antq_lusitanian,Lamecum,PLE:236504;PLN:236504/lamecum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236504/lamecum; nearest installed city field at 4.48px; remote lower-confidence map proxy.
villadiego,antq_turmodigian,Segisamo,PLE:236656;PLN:236656/segisamo;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236656/segisamo; nearest installed city field at 5.19px; remote lower-confidence map proxy.
virovitica,antq_breucian,Aquae Balissae,PLE:197126;PLN:197126/aquae-balissae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197126/aquae-balissae; nearest installed city field at 5.32px; remote lower-confidence map proxy.
virudhunagar,antq_tamil,Tangala,PLE:50297;PLN:50297/tangala;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50297/tangala; nearest installed city field at 5.11px; remote lower-confidence map proxy.
viterbo,antq_latin,Balneum Regis,PLE:413052;PLN:413052/balneum-regis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413052/balneum-regis; nearest installed city field at 4.62px; remote lower-confidence map proxy.
viviers,antq_helvian,Segusio,PLE:148198;PLN:148198/segusio;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 148198/segusio; nearest installed city field at 3.47px; remote lower-confidence map proxy.
vize,antq_thracian,Silta,PLE:511456;PLN:511456/silta;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511456/silta; nearest installed city field at 5.68px; remote lower-confidence map proxy.
vosporo,antq_scythian,Sauromateion,PLE:854732;PLN:854732/sauromateion;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 854732/sauromateion; nearest installed city field at 5.97px; remote lower-confidence map proxy.
vostitsa,antq_greek_koine,Leontion,PLE:570422;PLN:570422/leontion;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570422/leontion; nearest installed city field at 4.47px; remote lower-confidence map proxy.
wells,antq_british_belgic,Lindinis,PLE:79565;PLN:79565/lindinis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79565/lindinis; nearest installed city field at 5.82px; remote lower-confidence map proxy.
wels,antq_noric,Vetonianis,PLE:119021;PLN:119021/vetonianis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 119021/vetonianis; nearest installed city field at 5.83px; remote lower-confidence map proxy.
wiesbaden,antq_chattic,Aquae Mattiacorum,PLE:108750;PLN:108750/aquae-mattiacorum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108750/aquae-mattiacorum; nearest installed city field at 5.41px; remote lower-confidence map proxy.
worcester,antq_dobunnic,Vertis,PLE:79738;PLN:79738/vertis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79738/vertis; nearest installed city field at 4.28px; remote lower-confidence map proxy.
yecla_de_yeltes,antq_celtiberian,Eldana,PLE:236459;PLN:236459/eldana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236459/eldana; nearest installed city field at 5.60px; remote lower-confidence map proxy.
yerevan,antq_armenian,Artaxáta,PLE:874361;PLN:874361/artaxata;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874361/artaxata; nearest installed city field at 4.06px; remote lower-confidence map proxy.
zaghouan,antq_phoenician_punic,Aggersel,PLE:314858;PLN:314858/aggersel;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 314858/aggersel; nearest installed city field at 5.24px; remote lower-confidence map proxy.
zamora,antq_celtiberian,Sibaris,PLE:236666;PLN:236666/sibaris;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236666/sibaris; nearest installed city field at 3.35px; remote lower-confidence map proxy.
zemlungrad,antq_maedian,Spinopara,PLE:481999;PLN:481999/spinopara;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481999/spinopara; nearest installed city field at 4.31px; remote lower-confidence map proxy.
zogno,antq_cisalpine_gallic,Bergomum,PLE:383589;PLN:383589/bergomum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383589/bergomum; nearest installed city field at 5.29px; remote lower-confidence map proxy.
zorita,antq_celtiberian,Caracca,PLE:265842;PLN:265842/caracca;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265842/caracca; nearest installed city field at 5.39px; remote lower-confidence map proxy.
