# Generated by tools/ownership_map.py --write; do not edit.
tag,engine_tag,location,tenure,source,confidence,note
ADI,ADI,erbil,own_control_core,P8.2;OCD;PLE,secure,Adiabene capital proxy
VEN,XBT,brahin,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,braslaw,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,bratslav,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,brest_litowsk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,brin_navolok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,brody,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,brody_tver,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,bronnitsa,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,bronnitsy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,bryansk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,brzeznica,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,buchach,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,buinovichi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,buk,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,burga,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,buryn,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,busk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,busko_zdroj,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,buy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,buzhskyi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,bydgoszcz,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,byerazino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,bykhaw,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chachersk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chamzinka,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,charonda,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chavusy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,cheboksary,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chelm,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chelmuzhi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chembar,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,cherdakly,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,cherepoves,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,cherkasy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chernihiv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chernyany,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chervyen,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chodziez,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,chornobyl,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chornukhy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chortolisy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chortoryisk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chrzanow,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,chudniv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chudovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chukhloma,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chuzboy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,chyhyryn,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,czaplinek,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,czarnkow,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,czchow,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,czestochowa,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,czlopa,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,dabuchyn,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dalneye_konstantinovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,danilov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,davyd_haradok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,debica,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,demensk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,demidov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,demon,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,demyanovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,desnyanskyi_horodok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dmitriyev,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dmitrov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dobrush,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dobrzyn,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,dokshytsy,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,dolchinyo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dolyna,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,donkov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dorogobuzh,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,drahichyn,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,drahushiv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,drohobych,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,drokov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,drutsk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,drysvyaty,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,dubna,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dubno,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dubok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dubronjo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dubrovna,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dubrovytsia,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dukhovshchina,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dymer,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dzisna,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,dzyatlava,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,eisiskes,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,ezerenai,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,fastiv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,fomin_gorodok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,fominichi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,foshnya,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,galich,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gavrilovskoye,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gdov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,georgievskoye,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,giedraiciai,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,gniezno,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,golino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gomel,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorbatovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorodechnya,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorodets,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorodets_luga,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorodetsk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorodishche,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorodishna,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,goroditse_megra,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorodok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gorokhovets,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,grabowiec,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,grodek,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,grodno,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,grodzisk_wielkopolski,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,gruzino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,gryazovets,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,hadiach,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,hajnowka,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,halshany,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,halych,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,haradok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,hieraniony,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,hlukhiv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,hlusk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,hlybokaye,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,hlynne,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,horki,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,horodnia,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,horodok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,horodyshche,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,horoshino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,hovtva,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ichnia,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,iksa,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ileza,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ilovna,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ilya,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ilyino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ilyinsko_podomskoye,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ilyinskoye_khovanskoye,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ilza,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,inowroclaw,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,insar,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ivangorod,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,ivanovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,izberdey,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,izboishchi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,izborsk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,izdeshkovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,iziaslav,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,izori,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,izyaslavl,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,janow_lubelski,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,jaslo,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,jeziarysca,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,jurbarkas,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,kadom,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kadyy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kaharlyk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kalinkavichy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kalisz,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,kaluga,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kalyazin,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kamianets_podilskyi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kamin,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kamyenyets,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kaniv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kapyl,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,karabul,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,karachev,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kargopol,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,karniki,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,karsun,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kashin,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kasimov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kastsyukovichy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,katyn,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kaunas,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,kazari,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kazimierz,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,kedainiai,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,kernave,own_control_core,P8.7;CAH-XI,contested,Venedi and Baltic frontier SoP frame
VEN,XBT,kesova_gora,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khakhaly,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khatun,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khlepen,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khmilnyk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khoiniki,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kholm,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kholm_tver,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kholm_zhirkovsky,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kholmogory,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kholmyech,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khorostkiv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khotchino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khotiml,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khotoshino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khotsimsk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khotsy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khvastovichi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,khvorostyanka,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kichmengsky_gorodok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kielce,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,kimra,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kirillov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kirsanov,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kirzhach,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,klepiki,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kletsk,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,klichaw,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,klin,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,klintsy,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,knyazhich_gorodok,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,knyazhichi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,knyazhoye,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kobryn,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kobyle,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,koi,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,koidanova,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kolo,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,kologriv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kolomna,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kolomyia,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,koloshma,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kolpny,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kondurcha,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,konin,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,konyovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,koponovo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,koporye,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kopys,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kopyshche,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,korenevo,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,korets,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,korosten,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,korostyshiv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,korsun,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,koryazhma,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,koscian,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
VEN,XBT,koshira,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kosichkoj,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kosiv,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kostopil,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kostroma,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kovel,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kovernino,own_control_core,P8.7;CAH-XI,contested,Residual Venedi and eastern-Slavic SoP frame
VEN,XBT,kowal,own_control_core,P8.7;CAH-XI,contested,Venedi western-Slavic SoP frame
