region,capacity_class,resource_family,fit_class,trade_access,locations
Pontic,highland,mineral_or_quarried,environmentally_aligned,inland,4
Pontic,highland,pastoral,environmentally_aligned,inland,5
Pontic,mixed_land,pastoral,environmentally_aligned,inland,8
Pontic,open_mixed_land,aquatic,broad_capacity_proxy,inland,3
Pontic,open_mixed_land,aquatic,environmentally_aligned,coastal_access,1
Pontic,open_mixed_land,aquatic,environmentally_aligned,coastal_local,4
Pontic,open_mixed_land,aquatic,environmentally_aligned,market_anchor,1
Pontic,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,coastal_access,1
Pontic,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,coastal_local,3
Pontic,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,inland,12
Pontic,open_mixed_land,forest_or_gathered,broad_capacity_proxy,inland,7
Pontic,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_access,3
Pontic,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_local,4
Pontic,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,inland,19
Pontic,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,major_harbor,2
Pontic,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,coastal_local,1
Pontic,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,inland,1
Pontic,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,major_harbor,2
Pontic,open_mixed_land,pastoral,environmentally_aligned,coastal_local,7
Pontic,open_mixed_land,pastoral,environmentally_aligned,inland,131
Pontic,open_mixed_land,staple_crop,environmentally_aligned,coastal_local,1
Pontic,open_mixed_land,staple_crop,environmentally_aligned,inland,34
Pontic,wetland_or_riverine,aquatic,environmentally_aligned,coastal_local,3
Pontic,wetland_or_riverine,aquatic,environmentally_aligned,major_harbor,1
Pontic,wetland_or_riverine,fiber_or_dye_crop,environmentally_aligned,coastal_local,1
Pontic,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,coastal_local,2
Pontic,wetland_or_riverine,pastoral,broad_capacity_proxy,coastal_access,1
Pontic,wetland_or_riverine,pastoral,broad_capacity_proxy,coastal_local,2
Pontic,wetland_or_riverine,pastoral,broad_capacity_proxy,inland,4
Pontic,wetland_or_riverine,staple_crop,environmentally_aligned,inland,1
Pontic,woodland_or_forest,aquatic,environmentally_aligned,coastal_local,1
Pontic,woodland_or_forest,aquatic,environmentally_aligned,major_harbor,1
Pontic,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,inland,2
Pontic,woodland_or_forest,forest_or_gathered,environmentally_aligned,inland,17
Pontic,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,inland,5
Pontic,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,coastal_local,1
Pontic,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,inland,1
Pontic,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,major_harbor,1
Pontic,woodland_or_forest,pastoral,broad_capacity_proxy,coastal_local,1
Pontic,woodland_or_forest,pastoral,broad_capacity_proxy,inland,13
Pontic,woodland_or_forest,staple_crop,broad_capacity_proxy,inland,6
Rome,dryland_or_oasis,aquatic,environmentally_aligned,coastal_access,3
Rome,dryland_or_oasis,aquatic,environmentally_aligned,major_harbor,1
Rome,dryland_or_oasis,fiber_or_dye_crop,environmentally_aligned,inland,9
Rome,dryland_or_oasis,forest_or_gathered,broad_capacity_proxy,inland,4
Rome,dryland_or_oasis,mineral_or_quarried,environmentally_aligned,coastal_access,1
Rome,dryland_or_oasis,mineral_or_quarried,environmentally_aligned,coastal_local,16
Rome,dryland_or_oasis,mineral_or_quarried,environmentally_aligned,inland,19
Rome,dryland_or_oasis,orchard_or_specialty_crop,environmentally_aligned,coastal_access,1
Rome,dryland_or_oasis,orchard_or_specialty_crop,environmentally_aligned,coastal_local,7
Rome,dryland_or_oasis,orchard_or_specialty_crop,environmentally_aligned,inland,15
Rome,dryland_or_oasis,pastoral,environmentally_aligned,coastal_access,1
Rome,dryland_or_oasis,pastoral,environmentally_aligned,coastal_local,4
Rome,dryland_or_oasis,pastoral,environmentally_aligned,inland,33
Rome,dryland_or_oasis,staple_crop,broad_capacity_proxy,coastal_local,1
Rome,dryland_or_oasis,staple_crop,broad_capacity_proxy,inland,11
Rome,dryland_or_oasis,staple_crop,broad_capacity_proxy,market_anchor,2
Rome,highland,aquatic,broad_capacity_proxy,inland,1
Rome,highland,aquatic,environmentally_aligned,major_harbor,1
Rome,highland,fiber_or_dye_crop,broad_capacity_proxy,coastal_local,1
Rome,highland,fiber_or_dye_crop,broad_capacity_proxy,inland,6
Rome,highland,fiber_or_dye_crop,broad_capacity_proxy,major_harbor,2
Rome,highland,fiber_or_dye_crop,broad_capacity_proxy,reviewed_road_corridor,1
Rome,highland,forest_or_gathered,environmentally_aligned,coastal_access,1
Rome,highland,forest_or_gathered,environmentally_aligned,inland,14
Rome,highland,mineral_or_quarried,environmentally_aligned,coastal_access,1
Rome,highland,mineral_or_quarried,environmentally_aligned,coastal_local,4
Rome,highland,mineral_or_quarried,environmentally_aligned,inland,21
Rome,highland,orchard_or_specialty_crop,broad_capacity_proxy,coastal_local,1
Rome,highland,orchard_or_specialty_crop,broad_capacity_proxy,inland,16
Rome,highland,pastoral,environmentally_aligned,inland,39
Rome,highland,staple_crop,broad_capacity_proxy,inland,22
Rome,intensive_cultivation,aquatic,environmentally_aligned,coastal_access,1
Rome,intensive_cultivation,aquatic,environmentally_aligned,coastal_local,1
Rome,intensive_cultivation,aquatic,environmentally_aligned,major_harbor,1
Rome,intensive_cultivation,aquatic,environmentally_aligned,market_anchor,1
Rome,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,coastal_access,3
Rome,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,coastal_local,7
Rome,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,inland,32
Rome,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,major_harbor,3
Rome,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,market_anchor,3
Rome,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,reviewed_road_corridor,1
Rome,intensive_cultivation,fiber_or_dye_crop,source_anchored,market_anchor,1
Rome,intensive_cultivation,forest_or_gathered,broad_capacity_proxy,inland,9
Rome,intensive_cultivation,forest_or_gathered,broad_capacity_proxy,major_harbor,1
Rome,intensive_cultivation,forest_or_gathered,source_anchored,coastal_local,1
Rome,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,coastal_access,3
Rome,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,coastal_local,5
Rome,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,inland,21
Rome,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,major_harbor,3
Rome,intensive_cultivation,orchard_or_specialty_crop,environmentally_aligned,coastal_access,6
Rome,intensive_cultivation,orchard_or_specialty_crop,environmentally_aligned,coastal_local,18
Rome,intensive_cultivation,orchard_or_specialty_crop,environmentally_aligned,inland,47
Rome,intensive_cultivation,orchard_or_specialty_crop,environmentally_aligned,major_harbor,7
Rome,intensive_cultivation,orchard_or_specialty_crop,environmentally_aligned,market_anchor,5
Rome,intensive_cultivation,orchard_or_specialty_crop,environmentally_aligned,reviewed_road_corridor,2
Rome,intensive_cultivation,pastoral,broad_capacity_proxy,coastal_access,1
Rome,intensive_cultivation,pastoral,broad_capacity_proxy,coastal_local,1
Rome,intensive_cultivation,pastoral,broad_capacity_proxy,inland,18
Rome,intensive_cultivation,pastoral,broad_capacity_proxy,market_anchor,1
Rome,intensive_cultivation,staple_crop,environmentally_aligned,coastal_access,5
Rome,intensive_cultivation,staple_crop,environmentally_aligned,coastal_local,10
Rome,intensive_cultivation,staple_crop,environmentally_aligned,inland,65
Rome,intensive_cultivation,staple_crop,environmentally_aligned,major_harbor,1
Rome,intensive_cultivation,staple_crop,environmentally_aligned,market_anchor,3
Rome,intensive_cultivation,staple_crop,environmentally_aligned,reviewed_road_corridor,1
Rome,mixed_land,aquatic,environmentally_aligned,coastal_access,6
Rome,mixed_land,aquatic,environmentally_aligned,coastal_local,1
Rome,mixed_land,fiber_or_dye_crop,environmentally_aligned,coastal_access,2
Rome,mixed_land,fiber_or_dye_crop,environmentally_aligned,coastal_local,5
Rome,mixed_land,fiber_or_dye_crop,environmentally_aligned,inland,3
Rome,mixed_land,fiber_or_dye_crop,environmentally_aligned,major_harbor,1
Rome,mixed_land,forest_or_gathered,broad_capacity_proxy,coastal_local,1
Rome,mixed_land,forest_or_gathered,broad_capacity_proxy,inland,1
Rome,mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_access,4
Rome,mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_local,2
Rome,mixed_land,mineral_or_quarried,broad_capacity_proxy,inland,5
Rome,mixed_land,mineral_or_quarried,broad_capacity_proxy,major_harbor,3
Rome,mixed_land,mineral_or_quarried,broad_capacity_proxy,reviewed_road_corridor,1
Rome,mixed_land,mineral_or_quarried,source_anchored,major_harbor,1
Rome,mixed_land,orchard_or_specialty_crop,environmentally_aligned,coastal_access,4
Rome,mixed_land,orchard_or_specialty_crop,environmentally_aligned,inland,5
Rome,mixed_land,orchard_or_specialty_crop,environmentally_aligned,major_harbor,2
Rome,mixed_land,pastoral,environmentally_aligned,coastal_access,1
Rome,mixed_land,pastoral,environmentally_aligned,coastal_local,1
Rome,mixed_land,pastoral,environmentally_aligned,inland,15
Rome,mixed_land,pastoral,environmentally_aligned,major_harbor,1
Rome,mixed_land,staple_crop,environmentally_aligned,coastal_local,2
Rome,mixed_land,staple_crop,environmentally_aligned,inland,8
Rome,open_mixed_land,aquatic,broad_capacity_proxy,inland,1
Rome,open_mixed_land,aquatic,environmentally_aligned,coastal_access,6
Rome,open_mixed_land,aquatic,environmentally_aligned,coastal_local,5
Rome,open_mixed_land,aquatic,environmentally_aligned,major_harbor,9
Rome,open_mixed_land,aquatic,environmentally_aligned,reviewed_road_corridor,1
Rome,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,coastal_access,1
Rome,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,coastal_local,8
Rome,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,inland,25
Rome,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,major_harbor,1
Rome,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,market_anchor,1
Rome,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,reviewed_road_corridor,1
Rome,open_mixed_land,forest_or_gathered,broad_capacity_proxy,coastal_access,3
Rome,open_mixed_land,forest_or_gathered,broad_capacity_proxy,coastal_local,3
Rome,open_mixed_land,forest_or_gathered,broad_capacity_proxy,inland,25
Rome,open_mixed_land,forest_or_gathered,broad_capacity_proxy,major_harbor,1
Rome,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_access,4
Rome,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_local,15
Rome,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,inland,53
Rome,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,major_harbor,8
Rome,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,market_anchor,2
Rome,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,coastal_access,2
Rome,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,coastal_local,9
Rome,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,inland,52
Rome,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,major_harbor,1
Rome,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,market_anchor,3
Rome,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,reviewed_road_corridor,1
Rome,open_mixed_land,pastoral,environmentally_aligned,coastal_access,1
Rome,open_mixed_land,pastoral,environmentally_aligned,coastal_local,9
Rome,open_mixed_land,pastoral,environmentally_aligned,inland,84
Rome,open_mixed_land,pastoral,environmentally_aligned,major_harbor,4
Rome,open_mixed_land,pastoral,environmentally_aligned,reviewed_road_corridor,1
Rome,open_mixed_land,staple_crop,environmentally_aligned,coastal_access,2
Rome,open_mixed_land,staple_crop,environmentally_aligned,coastal_local,8
Rome,open_mixed_land,staple_crop,environmentally_aligned,inland,90
Rome,open_mixed_land,staple_crop,environmentally_aligned,major_harbor,6
Rome,wetland_or_riverine,aquatic,environmentally_aligned,coastal_access,1
Rome,wetland_or_riverine,aquatic,environmentally_aligned,coastal_local,2
Rome,wetland_or_riverine,aquatic,environmentally_aligned,major_harbor,5
Rome,wetland_or_riverine,fiber_or_dye_crop,environmentally_aligned,coastal_local,1
Rome,wetland_or_riverine,fiber_or_dye_crop,environmentally_aligned,inland,3
Rome,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,coastal_local,1
Rome,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,inland,2
Rome,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,coastal_access,2
Rome,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,coastal_local,11
Rome,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,inland,3
Rome,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,major_harbor,6
Rome,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,market_anchor,4
Rome,wetland_or_riverine,mineral_or_quarried,source_anchored,major_harbor,1
Rome,wetland_or_riverine,orchard_or_specialty_crop,broad_capacity_proxy,coastal_access,1
Rome,wetland_or_riverine,orchard_or_specialty_crop,broad_capacity_proxy,coastal_local,2
Rome,wetland_or_riverine,orchard_or_specialty_crop,broad_capacity_proxy,inland,4
Rome,wetland_or_riverine,pastoral,broad_capacity_proxy,coastal_local,1
Rome,wetland_or_riverine,pastoral,broad_capacity_proxy,inland,2
Rome,wetland_or_riverine,pastoral,broad_capacity_proxy,reviewed_road_corridor,1
Rome,wetland_or_riverine,staple_crop,environmentally_aligned,coastal_local,3
Rome,wetland_or_riverine,staple_crop,environmentally_aligned,inland,8
Rome,wetland_or_riverine,staple_crop,environmentally_aligned,major_harbor,1
Rome,woodland_or_forest,aquatic,broad_capacity_proxy,inland,3
Rome,woodland_or_forest,aquatic,environmentally_aligned,coastal_access,18
Rome,woodland_or_forest,aquatic,environmentally_aligned,coastal_local,10
Rome,woodland_or_forest,aquatic,environmentally_aligned,major_harbor,12
Rome,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,coastal_access,3
Rome,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,coastal_local,5
Rome,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,inland,22
Rome,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,major_harbor,1
Rome,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,market_anchor,1
Rome,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_access,7
Rome,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_local,13
Rome,woodland_or_forest,forest_or_gathered,environmentally_aligned,inland,186
Rome,woodland_or_forest,forest_or_gathered,environmentally_aligned,major_harbor,4
Rome,woodland_or_forest,forest_or_gathered,environmentally_aligned,reviewed_road_corridor,2
Rome,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,coastal_access,5
Rome,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,coastal_local,30
Rome,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,inland,186
Rome,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,major_harbor,12
Rome,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,market_anchor,2
Rome,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,reviewed_road_corridor,2
Rome,woodland_or_forest,mineral_or_quarried,source_anchored,inland,1
Rome,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,coastal_access,9
Rome,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,coastal_local,18
Rome,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,inland,71
Rome,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,major_harbor,6
Rome,woodland_or_forest,pastoral,broad_capacity_proxy,coastal_access,3
Rome,woodland_or_forest,pastoral,broad_capacity_proxy,coastal_local,10
Rome,woodland_or_forest,pastoral,broad_capacity_proxy,inland,156
Rome,woodland_or_forest,pastoral,broad_capacity_proxy,major_harbor,4
Rome,woodland_or_forest,staple_crop,broad_capacity_proxy,coastal_local,5
Rome,woodland_or_forest,staple_crop,broad_capacity_proxy,inland,89
Rome,woodland_or_forest,staple_crop,broad_capacity_proxy,reviewed_road_corridor,1
Scandinavia,intensive_cultivation,staple_crop,environmentally_aligned,inland,1
Scandinavia,open_mixed_land,aquatic,environmentally_aligned,coastal_access,2
Scandinavia,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_local,1
Scandinavia,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,major_harbor,1
Scandinavia,open_mixed_land,staple_crop,environmentally_aligned,inland,1
Scandinavia,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,inland,5
Scandinavia,woodland_or_forest,aquatic,broad_capacity_proxy,inland,1
Scandinavia,woodland_or_forest,aquatic,environmentally_aligned,coastal_access,2
Scandinavia,woodland_or_forest,aquatic,environmentally_aligned,coastal_local,2
Scandinavia,woodland_or_forest,aquatic,environmentally_aligned,major_harbor,2
Scandinavia,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_access,2
Scandinavia,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_local,4
Scandinavia,woodland_or_forest,forest_or_gathered,environmentally_aligned,inland,17
Scandinavia,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,coastal_local,1
Scandinavia,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,inland,5
Scandinavia,woodland_or_forest,pastoral,broad_capacity_proxy,inland,1
Southeast Asia,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,inland,1
Southeast Asia,intensive_cultivation,forest_or_gathered,broad_capacity_proxy,coastal_local,1
Southeast Asia,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,coastal_local,1
Southeast Asia,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,inland,1
Southeast Asia,intensive_cultivation,orchard_or_specialty_crop,environmentally_aligned,inland,1
Southeast Asia,intensive_cultivation,pastoral,broad_capacity_proxy,inland,1
Southeast Asia,intensive_cultivation,staple_crop,environmentally_aligned,coastal_access,1
Southeast Asia,intensive_cultivation,staple_crop,environmentally_aligned,inland,2
Southeast Asia,intensive_cultivation,staple_crop,environmentally_aligned,market_anchor,1
Southeast Asia,open_mixed_land,aquatic,broad_capacity_proxy,inland,2
Southeast Asia,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,inland,3
Southeast Asia,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,inland,1
Southeast Asia,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,inland,1
Southeast Asia,open_mixed_land,pastoral,environmentally_aligned,inland,2
Southeast Asia,open_mixed_land,staple_crop,environmentally_aligned,inland,2
Southeast Asia,wetland_or_riverine,aquatic,environmentally_aligned,coastal_local,29
Southeast Asia,wetland_or_riverine,aquatic,environmentally_aligned,inland,2
Southeast Asia,wetland_or_riverine,aquatic,environmentally_aligned,major_harbor,3
Southeast Asia,wetland_or_riverine,aquatic,source_anchored,coastal_local,2
Southeast Asia,wetland_or_riverine,fiber_or_dye_crop,environmentally_aligned,coastal_local,4
Southeast Asia,wetland_or_riverine,fiber_or_dye_crop,environmentally_aligned,inland,3
Southeast Asia,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,coastal_access,1
Southeast Asia,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,coastal_local,3
Southeast Asia,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,inland,10
Southeast Asia,wetland_or_riverine,forest_or_gathered,source_anchored,coastal_local,1
Southeast Asia,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,coastal_local,9
Southeast Asia,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,inland,2
Southeast Asia,wetland_or_riverine,orchard_or_specialty_crop,broad_capacity_proxy,coastal_local,5
Southeast Asia,wetland_or_riverine,pastoral,broad_capacity_proxy,coastal_local,3
Southeast Asia,wetland_or_riverine,pastoral,broad_capacity_proxy,inland,1
Southeast Asia,wetland_or_riverine,staple_crop,environmentally_aligned,coastal_access,2
Southeast Asia,wetland_or_riverine,staple_crop,environmentally_aligned,coastal_local,19
Southeast Asia,wetland_or_riverine,staple_crop,environmentally_aligned,inland,16
Southeast Asia,wetland_or_riverine,staple_crop,environmentally_aligned,major_harbor,3
Southeast Asia,wetland_or_riverine,staple_crop,environmentally_aligned,market_anchor,1
Southeast Asia,woodland_or_forest,aquatic,broad_capacity_proxy,inland,5
Southeast Asia,woodland_or_forest,aquatic,environmentally_aligned,coastal_access,13
Southeast Asia,woodland_or_forest,aquatic,environmentally_aligned,coastal_local,78
Southeast Asia,woodland_or_forest,aquatic,environmentally_aligned,major_harbor,4
Southeast Asia,woodland_or_forest,aquatic,environmentally_aligned,market_anchor,1
Southeast Asia,woodland_or_forest,aquatic,source_anchored,coastal_local,1
Southeast Asia,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,coastal_access,1
Southeast Asia,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,coastal_local,5
Southeast Asia,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,inland,14
Southeast Asia,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,major_harbor,1
Southeast Asia,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_access,3
Southeast Asia,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_local,81
Southeast Asia,woodland_or_forest,forest_or_gathered,environmentally_aligned,inland,185
Southeast Asia,woodland_or_forest,forest_or_gathered,environmentally_aligned,major_harbor,5
Southeast Asia,woodland_or_forest,forest_or_gathered,environmentally_aligned,market_anchor,1
Southeast Asia,woodland_or_forest,forest_or_gathered,source_anchored,inland,1
Southeast Asia,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,coastal_access,2
Southeast Asia,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,coastal_local,47
Southeast Asia,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,inland,53
Southeast Asia,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,major_harbor,1
Southeast Asia,woodland_or_forest,orchard_or_specialty_crop,bounded_specialty,coastal_local,2
Southeast Asia,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,coastal_access,1
Southeast Asia,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,coastal_local,15
Southeast Asia,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,inland,9
Southeast Asia,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,market_anchor,1
Southeast Asia,woodland_or_forest,pastoral,bounded_specialty,inland,13
Southeast Asia,woodland_or_forest,pastoral,broad_capacity_proxy,coastal_local,8
Southeast Asia,woodland_or_forest,pastoral,broad_capacity_proxy,inland,32
Southeast Asia,woodland_or_forest,pastoral,broad_capacity_proxy,major_harbor,1
Southeast Asia,woodland_or_forest,staple_crop,broad_capacity_proxy,coastal_access,2
Southeast Asia,woodland_or_forest,staple_crop,broad_capacity_proxy,coastal_local,28
Southeast Asia,woodland_or_forest,staple_crop,broad_capacity_proxy,inland,72
Southeast Asia,woodland_or_forest,staple_crop,broad_capacity_proxy,market_anchor,1
Steppe,dryland_or_oasis,forest_or_gathered,broad_capacity_proxy,inland,12
Steppe,dryland_or_oasis,mineral_or_quarried,environmentally_aligned,inland,13
Steppe,dryland_or_oasis,pastoral,environmentally_aligned,inland,68
Steppe,dryland_or_oasis,staple_crop,broad_capacity_proxy,inland,6
Steppe,highland,fiber_or_dye_crop,broad_capacity_proxy,inland,3
Steppe,highland,forest_or_gathered,environmentally_aligned,inland,10
Steppe,highland,mineral_or_quarried,environmentally_aligned,inland,8
Steppe,highland,none,not_applicable,inland,1
Steppe,highland,pastoral,environmentally_aligned,inland,39
Steppe,highland,staple_crop,broad_capacity_proxy,inland,9
Steppe,intensive_cultivation,staple_crop,environmentally_aligned,coastal_local,1
Steppe,intensive_cultivation,staple_crop,environmentally_aligned,inland,2
Steppe,mixed_land,pastoral,environmentally_aligned,inland,1
Steppe,mixed_land,staple_crop,environmentally_aligned,inland,1
Steppe,open_mixed_land,aquatic,broad_capacity_proxy,inland,4
Steppe,open_mixed_land,aquatic,environmentally_aligned,coastal_local,2
Steppe,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,inland,1
Steppe,open_mixed_land,forest_or_gathered,broad_capacity_proxy,inland,11
Steppe,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_local,2
Steppe,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,inland,7
Steppe,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,major_harbor,1
Steppe,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,coastal_local,1
Steppe,open_mixed_land,pastoral,environmentally_aligned,coastal_local,1
Steppe,open_mixed_land,pastoral,environmentally_aligned,inland,32
Steppe,open_mixed_land,staple_crop,environmentally_aligned,coastal_access,1
Steppe,open_mixed_land,staple_crop,environmentally_aligned,inland,17
Steppe,wetland_or_riverine,aquatic,environmentally_aligned,inland,2
Steppe,wetland_or_riverine,fiber_or_dye_crop,environmentally_aligned,inland,3
Steppe,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,inland,20
Steppe,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,inland,5
Steppe,wetland_or_riverine,pastoral,broad_capacity_proxy,inland,5
Steppe,wetland_or_riverine,staple_crop,environmentally_aligned,coastal_local,1
Steppe,wetland_or_riverine,staple_crop,environmentally_aligned,inland,13
Steppe,woodland_or_forest,aquatic,broad_capacity_proxy,inland,5
Steppe,woodland_or_forest,aquatic,environmentally_aligned,coastal_access,1
Steppe,woodland_or_forest,aquatic,environmentally_aligned,coastal_local,8
Steppe,woodland_or_forest,aquatic,environmentally_aligned,major_harbor,1
Steppe,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,inland,4
Steppe,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_access,1
Steppe,woodland_or_forest,forest_or_gathered,environmentally_aligned,coastal_local,8
Steppe,woodland_or_forest,forest_or_gathered,environmentally_aligned,inland,155
Steppe,woodland_or_forest,forest_or_gathered,environmentally_aligned,major_harbor,1
Steppe,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,coastal_local,3
Steppe,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,inland,25
Steppe,woodland_or_forest,pastoral,broad_capacity_proxy,inland,5
Steppe,woodland_or_forest,staple_crop,broad_capacity_proxy,coastal_local,1
Steppe,woodland_or_forest,staple_crop,broad_capacity_proxy,inland,7
Tarim,dryland_or_oasis,fiber_or_dye_crop,environmentally_aligned,inland,6
Tarim,dryland_or_oasis,forest_or_gathered,broad_capacity_proxy,inland,5
Tarim,dryland_or_oasis,mineral_or_quarried,environmentally_aligned,inland,10
Tarim,dryland_or_oasis,mineral_or_quarried,source_anchored,reviewed_road_corridor,1
Tarim,dryland_or_oasis,orchard_or_specialty_crop,environmentally_aligned,inland,4
Tarim,dryland_or_oasis,pastoral,environmentally_aligned,inland,22
Tarim,dryland_or_oasis,staple_crop,broad_capacity_proxy,inland,13
Tarim,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,inland,2
Tarim,intensive_cultivation,staple_crop,environmentally_aligned,inland,1
Tarim,intensive_cultivation,staple_crop,environmentally_aligned,market_anchor,1
West Africa,dryland_or_oasis,aquatic,broad_capacity_proxy,inland,1
