tag,name,good,source_mode,status
UGR,Lower Irtysh Kulay Horizon,antq_sesame,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,antq_sesame_oil,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,antq_silphium,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,antq_soap,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,antq_soy_condiments,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,antq_tree_nuts,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,antq_wax_goods,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,antq_yue_celadon,dated_later_unlock,pass
UGR,Lower Irtysh Kulay Horizon,beer,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,beeswax,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,books,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,chili,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,clay,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,cloth,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,cloves,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,coal,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,cocoa,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,copper,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,cotton,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,dyes,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,elephants,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,fiber_crops,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,fine_cloth,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,fish,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,fruit,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,fur,owned_rgo,pass
UGR,Lower Irtysh Kulay Horizon,furniture,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,gems,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,glass,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,goods_gold,owned_rgo,pass
UGR,Lower Irtysh Kulay Horizon,horses,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,incense,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,iron,owned_rgo,pass
UGR,Lower Irtysh Kulay Horizon,ivory,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,jewelry,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,lead,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,leather,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,legumes,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,livestock,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,lumber,owned_rgo,pass
UGR,Lower Irtysh Kulay Horizon,maize,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,marble,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,masonry,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,medicaments,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,mercury,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,millet,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,naval_supplies,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,olives,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,paper,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,pearls,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,pepper,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,potato,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,pottery,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,rice,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,saffron,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,salt,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,sand,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,silk,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,silver,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,steel,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,stone,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,sugar,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,tar,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,tea,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,tin,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,tobacco,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,tools,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,weaponry,day_one_constructible,pass
UGR,Lower Irtysh Kulay Horizon,wheat,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,wild_game,owned_rgo,pass
UGR,Lower Irtysh Kulay Horizon,wine,opening_market_network,pass
UGR,Lower Irtysh Kulay Horizon,wool,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,alum,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,amber,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_amber_ornaments,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_barley,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_bound_codices,dated_later_unlock,pass
UIR,Upper Irrawaddy Corridor Networks,antq_bronze_wares,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_cage_glass,dated_later_unlock,pass
UIR,Upper Irrawaddy Corridor Networks,antq_camels,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_carpets,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_cheese_curds,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_coconut_products,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_coconuts,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_cordage,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_cured_meat,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_dates,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_dried_fruit,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_felt_goods,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_fine_ceramics,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_garnet_cloisonne,dated_later_unlock,pass
UIR,Upper Irrawaddy Corridor Networks,antq_glass_beads,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_glasswares,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_grain_products,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_iron_hardware,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_jade,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_lacquerware,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_lead_wares,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_leather_goods,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_naphtha,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_nut_pastes,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_olive_oil,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_papyrus,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_parchment,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_perfumes,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_preserved_fish,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_rice_wine,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_sailcloth,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_sesame,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_sesame_oil,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_silphium,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_soap,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_soy_condiments,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_tree_nuts,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,antq_wax_goods,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,antq_yue_celadon,dated_later_unlock,pass
UIR,Upper Irrawaddy Corridor Networks,beer,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,beeswax,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,books,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,chili,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,clay,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,cloth,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,cloves,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,coal,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,cocoa,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,copper,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,cotton,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,dyes,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,elephants,owned_rgo,pass
UIR,Upper Irrawaddy Corridor Networks,fiber_crops,owned_rgo,pass
UIR,Upper Irrawaddy Corridor Networks,fine_cloth,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,fish,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,fruit,owned_rgo,pass
UIR,Upper Irrawaddy Corridor Networks,fur,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,furniture,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,gems,owned_rgo,pass
UIR,Upper Irrawaddy Corridor Networks,glass,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,goods_gold,owned_rgo,pass
UIR,Upper Irrawaddy Corridor Networks,horses,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,incense,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,iron,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,ivory,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,jewelry,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,lead,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,leather,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,legumes,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,livestock,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,lumber,owned_rgo,pass
UIR,Upper Irrawaddy Corridor Networks,maize,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,marble,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,masonry,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,medicaments,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,mercury,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,millet,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,naval_supplies,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,olives,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,paper,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,pearls,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,pepper,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,potato,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,pottery,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,rice,owned_rgo,pass
UIR,Upper Irrawaddy Corridor Networks,saffron,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,salt,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,sand,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,silk,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,silver,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,steel,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,stone,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,sugar,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,tar,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,tea,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,tin,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,tobacco,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,tools,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,weaponry,day_one_constructible,pass
UIR,Upper Irrawaddy Corridor Networks,wheat,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,wild_game,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,wine,opening_market_network,pass
UIR,Upper Irrawaddy Corridor Networks,wool,opening_market_network,pass
UJJ,Ujjayini Urban Polity,alum,opening_market_network,pass
UJJ,Ujjayini Urban Polity,amber,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_amber_ornaments,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_barley,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_bound_codices,dated_later_unlock,pass
UJJ,Ujjayini Urban Polity,antq_bronze_wares,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_cage_glass,dated_later_unlock,pass
UJJ,Ujjayini Urban Polity,antq_camels,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_carpets,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_cheese_curds,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_coconut_products,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_coconuts,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_cordage,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_cured_meat,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_dates,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_dried_fruit,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_felt_goods,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_fine_ceramics,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_garnet_cloisonne,dated_later_unlock,pass
UJJ,Ujjayini Urban Polity,antq_glass_beads,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_glasswares,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_grain_products,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_iron_hardware,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_jade,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_lacquerware,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_lead_wares,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_leather_goods,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_naphtha,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_nut_pastes,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_olive_oil,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_papyrus,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_parchment,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_perfumes,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_preserved_fish,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_rice_wine,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_sailcloth,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_sesame,owned_rgo,pass
UJJ,Ujjayini Urban Polity,antq_sesame_oil,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_silphium,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_soap,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_soy_condiments,opening_market_network,pass
UJJ,Ujjayini Urban Polity,antq_tree_nuts,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_wax_goods,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,antq_yue_celadon,dated_later_unlock,pass
UJJ,Ujjayini Urban Polity,beer,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,beeswax,opening_market_network,pass
UJJ,Ujjayini Urban Polity,books,owned_seeded_producer,pass
UJJ,Ujjayini Urban Polity,chili,opening_market_network,pass
UJJ,Ujjayini Urban Polity,clay,opening_market_network,pass
UJJ,Ujjayini Urban Polity,cloth,owned_seeded_producer,pass
UJJ,Ujjayini Urban Polity,cloves,opening_market_network,pass
UJJ,Ujjayini Urban Polity,coal,opening_market_network,pass
UJJ,Ujjayini Urban Polity,cocoa,opening_market_network,pass
UJJ,Ujjayini Urban Polity,copper,opening_market_network,pass
UJJ,Ujjayini Urban Polity,cotton,opening_market_network,pass
UJJ,Ujjayini Urban Polity,dyes,opening_market_network,pass
UJJ,Ujjayini Urban Polity,elephants,opening_market_network,pass
UJJ,Ujjayini Urban Polity,fiber_crops,opening_market_network,pass
UJJ,Ujjayini Urban Polity,fine_cloth,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,fish,opening_market_network,pass
UJJ,Ujjayini Urban Polity,fruit,opening_market_network,pass
UJJ,Ujjayini Urban Polity,fur,opening_market_network,pass
UJJ,Ujjayini Urban Polity,furniture,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,gems,opening_market_network,pass
UJJ,Ujjayini Urban Polity,glass,opening_market_network,pass
UJJ,Ujjayini Urban Polity,goods_gold,opening_market_network,pass
UJJ,Ujjayini Urban Polity,horses,opening_market_network,pass
UJJ,Ujjayini Urban Polity,incense,opening_market_network,pass
UJJ,Ujjayini Urban Polity,iron,owned_rgo,pass
UJJ,Ujjayini Urban Polity,ivory,opening_market_network,pass
UJJ,Ujjayini Urban Polity,jewelry,owned_seeded_producer,pass
UJJ,Ujjayini Urban Polity,lead,opening_market_network,pass
UJJ,Ujjayini Urban Polity,leather,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,legumes,opening_market_network,pass
UJJ,Ujjayini Urban Polity,livestock,opening_market_network,pass
UJJ,Ujjayini Urban Polity,lumber,opening_market_network,pass
UJJ,Ujjayini Urban Polity,maize,opening_market_network,pass
UJJ,Ujjayini Urban Polity,marble,opening_market_network,pass
UJJ,Ujjayini Urban Polity,masonry,owned_seeded_producer,pass
UJJ,Ujjayini Urban Polity,medicaments,owned_rgo,pass
UJJ,Ujjayini Urban Polity,mercury,opening_market_network,pass
UJJ,Ujjayini Urban Polity,millet,opening_market_network,pass
UJJ,Ujjayini Urban Polity,naval_supplies,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,olives,opening_market_network,pass
UJJ,Ujjayini Urban Polity,paper,opening_market_network,pass
UJJ,Ujjayini Urban Polity,pearls,opening_market_network,pass
UJJ,Ujjayini Urban Polity,pepper,opening_market_network,pass
UJJ,Ujjayini Urban Polity,potato,opening_market_network,pass
UJJ,Ujjayini Urban Polity,pottery,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,rice,opening_market_network,pass
UJJ,Ujjayini Urban Polity,saffron,opening_market_network,pass
UJJ,Ujjayini Urban Polity,salt,opening_market_network,pass
UJJ,Ujjayini Urban Polity,sand,opening_market_network,pass
UJJ,Ujjayini Urban Polity,silk,opening_market_network,pass
UJJ,Ujjayini Urban Polity,silver,opening_market_network,pass
UJJ,Ujjayini Urban Polity,steel,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,stone,owned_rgo,pass
UJJ,Ujjayini Urban Polity,sugar,opening_market_network,pass
UJJ,Ujjayini Urban Polity,tar,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,tea,opening_market_network,pass
UJJ,Ujjayini Urban Polity,tin,opening_market_network,pass
UJJ,Ujjayini Urban Polity,tobacco,opening_market_network,pass
UJJ,Ujjayini Urban Polity,tools,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,weaponry,day_one_constructible,pass
UJJ,Ujjayini Urban Polity,wheat,opening_market_network,pass
UJJ,Ujjayini Urban Polity,wild_game,owned_rgo,pass
UJJ,Ujjayini Urban Polity,wine,opening_market_network,pass
UJJ,Ujjayini Urban Polity,wool,opening_market_network,pass
ULA,Voluntii,alum,opening_market_network,pass
ULA,Voluntii,amber,opening_market_network,pass
ULA,Voluntii,antq_amber_ornaments,opening_market_network,pass
ULA,Voluntii,antq_barley,day_one_constructible,pass
ULA,Voluntii,antq_bound_codices,dated_later_unlock,pass
ULA,Voluntii,antq_bronze_wares,owned_seeded_producer,pass
ULA,Voluntii,antq_cage_glass,dated_later_unlock,pass
ULA,Voluntii,antq_camels,day_one_constructible,pass
ULA,Voluntii,antq_carpets,opening_market_network,pass
ULA,Voluntii,antq_cheese_curds,day_one_constructible,pass
ULA,Voluntii,antq_coconut_products,opening_market_network,pass
ULA,Voluntii,antq_coconuts,day_one_constructible,pass
ULA,Voluntii,antq_cordage,day_one_constructible,pass
ULA,Voluntii,antq_cured_meat,day_one_constructible,pass
ULA,Voluntii,antq_dates,day_one_constructible,pass
ULA,Voluntii,antq_dried_fruit,opening_market_network,pass
ULA,Voluntii,antq_felt_goods,opening_market_network,pass
ULA,Voluntii,antq_fine_ceramics,opening_market_network,pass
ULA,Voluntii,antq_garnet_cloisonne,dated_later_unlock,pass
ULA,Voluntii,antq_glass_beads,opening_market_network,pass
ULA,Voluntii,antq_glasswares,opening_market_network,pass
ULA,Voluntii,antq_grain_products,day_one_constructible,pass
ULA,Voluntii,antq_iron_hardware,day_one_constructible,pass
ULA,Voluntii,antq_jade,opening_market_network,pass
ULA,Voluntii,antq_lacquerware,opening_market_network,pass
ULA,Voluntii,antq_lead_wares,opening_market_network,pass
ULA,Voluntii,antq_leather_goods,day_one_constructible,pass
ULA,Voluntii,antq_naphtha,opening_market_network,pass
ULA,Voluntii,antq_nut_pastes,opening_market_network,pass
ULA,Voluntii,antq_olive_oil,day_one_constructible,pass
ULA,Voluntii,antq_papyrus,day_one_constructible,pass
ULA,Voluntii,antq_parchment,opening_market_network,pass
ULA,Voluntii,antq_perfumes,opening_market_network,pass
ULA,Voluntii,antq_preserved_fish,day_one_constructible,pass
ULA,Voluntii,antq_rice_wine,opening_market_network,pass
ULA,Voluntii,antq_sailcloth,day_one_constructible,pass
ULA,Voluntii,antq_sesame,day_one_constructible,pass
ULA,Voluntii,antq_sesame_oil,opening_market_network,pass
ULA,Voluntii,antq_silphium,opening_market_network,pass
ULA,Voluntii,antq_soap,opening_market_network,pass
ULA,Voluntii,antq_soy_condiments,opening_market_network,pass
ULA,Voluntii,antq_tree_nuts,day_one_constructible,pass
ULA,Voluntii,antq_wax_goods,opening_market_network,pass
ULA,Voluntii,antq_yue_celadon,dated_later_unlock,pass
ULA,Voluntii,beer,day_one_constructible,pass
ULA,Voluntii,beeswax,opening_market_network,pass
ULA,Voluntii,books,opening_market_network,pass
ULA,Voluntii,chili,opening_market_network,pass
ULA,Voluntii,clay,opening_market_network,pass
ULA,Voluntii,cloth,day_one_constructible,pass
ULA,Voluntii,cloves,opening_market_network,pass
ULA,Voluntii,coal,opening_market_network,pass
ULA,Voluntii,cocoa,opening_market_network,pass
ULA,Voluntii,copper,opening_market_network,pass
ULA,Voluntii,cotton,opening_market_network,pass
ULA,Voluntii,dyes,opening_market_network,pass
ULA,Voluntii,elephants,opening_market_network,pass
ULA,Voluntii,fiber_crops,opening_market_network,pass
ULA,Voluntii,fine_cloth,opening_market_network,pass
ULA,Voluntii,fish,owned_rgo,pass
ULA,Voluntii,fruit,owned_rgo,pass
ULA,Voluntii,fur,opening_market_network,pass
ULA,Voluntii,furniture,opening_market_network,pass
ULA,Voluntii,gems,opening_market_network,pass
ULA,Voluntii,glass,opening_market_network,pass
ULA,Voluntii,goods_gold,opening_market_network,pass
ULA,Voluntii,horses,opening_market_network,pass
ULA,Voluntii,incense,opening_market_network,pass
ULA,Voluntii,iron,opening_market_network,pass
ULA,Voluntii,ivory,opening_market_network,pass
ULA,Voluntii,jewelry,opening_market_network,pass
ULA,Voluntii,lead,opening_market_network,pass
ULA,Voluntii,leather,day_one_constructible,pass
ULA,Voluntii,legumes,opening_market_network,pass
ULA,Voluntii,livestock,owned_rgo,pass
ULA,Voluntii,lumber,opening_market_network,pass
ULA,Voluntii,maize,opening_market_network,pass
ULA,Voluntii,marble,opening_market_network,pass
ULA,Voluntii,masonry,day_one_constructible,pass
ULA,Voluntii,medicaments,owned_rgo,pass
ULA,Voluntii,mercury,opening_market_network,pass
ULA,Voluntii,millet,owned_rgo,pass
ULA,Voluntii,naval_supplies,day_one_constructible,pass
ULA,Voluntii,olives,opening_market_network,pass
ULA,Voluntii,paper,opening_market_network,pass
ULA,Voluntii,pearls,opening_market_network,pass
ULA,Voluntii,pepper,opening_market_network,pass
ULA,Voluntii,potato,opening_market_network,pass
ULA,Voluntii,pottery,day_one_constructible,pass
ULA,Voluntii,rice,opening_market_network,pass
ULA,Voluntii,saffron,opening_market_network,pass
ULA,Voluntii,salt,opening_market_network,pass
ULA,Voluntii,sand,owned_rgo,pass
ULA,Voluntii,silk,opening_market_network,pass
ULA,Voluntii,silver,opening_market_network,pass
ULA,Voluntii,steel,opening_market_network,pass
ULA,Voluntii,stone,opening_market_network,pass
ULA,Voluntii,sugar,opening_market_network,pass
ULA,Voluntii,tar,day_one_constructible,pass
ULA,Voluntii,tea,opening_market_network,pass
ULA,Voluntii,tin,owned_rgo,pass
ULA,Voluntii,tobacco,opening_market_network,pass
ULA,Voluntii,tools,day_one_constructible,pass
ULA,Voluntii,weaponry,day_one_constructible,pass
ULA,Voluntii,wheat,owned_rgo,pass
ULA,Voluntii,wild_game,opening_market_network,pass
ULA,Voluntii,wine,opening_market_network,pass
ULA,Voluntii,wool,opening_market_network,pass
UMK,Upper Mekong Upland Networks,alum,opening_market_network,pass
UMK,Upper Mekong Upland Networks,amber,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_amber_ornaments,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_barley,day_one_constructible,pass
UMK,Upper Mekong Upland Networks,antq_bound_codices,dated_later_unlock,pass
UMK,Upper Mekong Upland Networks,antq_bronze_wares,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_cage_glass,dated_later_unlock,pass
UMK,Upper Mekong Upland Networks,antq_camels,day_one_constructible,pass
UMK,Upper Mekong Upland Networks,antq_carpets,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_cheese_curds,day_one_constructible,pass
UMK,Upper Mekong Upland Networks,antq_coconut_products,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_coconuts,day_one_constructible,pass
UMK,Upper Mekong Upland Networks,antq_cordage,day_one_constructible,pass
UMK,Upper Mekong Upland Networks,antq_cured_meat,day_one_constructible,pass
UMK,Upper Mekong Upland Networks,antq_dates,day_one_constructible,pass
UMK,Upper Mekong Upland Networks,antq_dried_fruit,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_felt_goods,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_fine_ceramics,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_garnet_cloisonne,dated_later_unlock,pass
UMK,Upper Mekong Upland Networks,antq_glass_beads,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_glasswares,opening_market_network,pass
UMK,Upper Mekong Upland Networks,antq_grain_products,day_one_constructible,pass
