granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,berune,lower_brunei_province,land,Northern Borneo Bay Plain,local geographic / English,Metal Age coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Borneo-island-Pacific-Ocean,low,Replaces the later Brunei polity name with a coastal plain.,false
location,berwick,teviotdale_province,land,Votadini Tweed Crossing,Latin ethnonym / English,Ptolemaic river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Ptol.+2.3,medium,Uses the Votadini and Tweed crossing.,false
location,berwyn_range,powys_province,land,Ordovices Upper Sabrina Range,Latin ethnonym / English,Ptolemaic mountain reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Ptol.+2.3,medium,Uses the Ordovices and upper Sabrina landscape.,false
location,beryozovka,beryozovka_province,land,Glyadenovo Upper Kama East,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kama-River,medium,Directional cell in the Glyadenovo upper Kama sphere.,false
location,beryozovo,kunovat_province,land,Ugric Kunovat Marshes,Ugric ethnogeographic / English,archaeological wetland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Ob-River,low,Uses the Kunovat wetlands in an early Ugric frame.,false
location,beryozovskoye,vyborg_province,land,Finnic Karelian Isthmus North,Finnic ethnogeographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Karelian-Isthmus,low,Directional cell on the early Finnic isthmus.,false
location,besalampy,ambongo_province,land,Manambolo Northern Dry Forest,local geographic / English,environmental landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.cambridge.org/core/journals/antiquity/article/early-holocene-human-presence-in-madagascar-evidence-from-ambolisatra/77795B14D92E44E9B1BB71DA127BF0A9,low,Uses the Manambolo dry-forest landscape.,false
location,besalu,girona_province,land,Indigetes Fluvià Hills,Latin ethnonym / local / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+3.4,medium,Uses the Indigetes and Fluvià hills.,false
location,besancon,millieu_province,land,Vesontio,Latin,attested Roman settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/177662,high,Ancient Roman name of Besançon.,false
location,beshbalik,beshbalik_province,land,Jushi Eastern Tian Shan Oasis,Han Chinese ethnonym / English,Han frontier oasis reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/hhshu/hou_han_shu.html,medium,Uses the Jushi polity of the eastern Tian Shan.,false
location,besima,kharan_province,land,Gedrosian Kharan Western Pass,Greek geographic / English,classical desert-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+15.2,medium,Directional pass in Gedrosian Kharan.,false
location,besni,malatya_province,land,Melitene Euphrates South Bank,Greek geographic / English,classical district reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/629040,high,Places the cell on the south bank within Melitene.,false
location,besteiros,beira_alta_province,land,Lusitani Mondego Heights,Latin ethnonym / local / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+3.3,medium,Uses the Lusitani and upper Mondego landscape.,false
location,bestyakh,ecigeen_province,land,Lower Lena Eastern Marshes,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Lena-River,low,Directional marshes on the lower Lena.,false
location,betanzos,coruna_province,land,Brigantium Eastern Fields,Latin,ancient city hinterland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/236393,high,Places the cell east of ancient Brigantium.,false
location,beteta,cuenca_province,land,Olcadian Upper Tagus Hills,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+3.4,medium,Uses the Olcades and upper Tagus hills.,false
location,bethune,upper_artois_province,land,Atrebates Lys Plain,Latin ethnonym / local / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.3,medium,Uses the Atrebates and Lys plain.,false
location,betroka,ibara_province,land,Onilahy Northern Uplands,local geographic / English,environmental landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Madagascar/History,low,Directional uplands in sparsely settled southern Madagascar.,false
location,betsiamites,betsiamites_province,land,North-Shore Shield East,indigenous geographic / English,Woodland-period landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/woodland-culture,low,Directional cell on the northern Laurentian shield.,false
location,betsimisaraka_coast,betsimisaraka_coast_sea_province,sea,Great Red Isle Eastern Waters,regional geographic / English,Periplus outer-coast reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/periplus/periplus.html,low,Uses a non-medieval eastern Madagascar frame.,false
location,bettiah,bettiah_province,land,Videha Gandak Plain,Sanskrit geographic / English,ancient polity landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vaishali-historical-city-India,high,Places the cell in Videha by the Gandak.,false
location,beya,minusinsk_province,land,Tashtyk Minusinsk South Plain,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Minusinsk-Basin,medium,Directional cell in the Tashtyk-era basin.,false
location,beyarjomand,sabzevar_province,land,Choarene Southern Plateau,Greek geographic / English,Parthian district reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/bayhaq,medium,Places the cell in southern Choarene.,false
location,beyla,kpelle_province,land,Cavally Upper Iron Forests,archaeological geographic / English,early iron landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Cavalla-River,low,Uses the upper Cavally forest and iron-age context.,false
location,beylagan,arran_province,land,Utik Kura Plain,Armenian geographic / English,ancient district reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/arran-a-region,medium,Places the cell in Utik along the Kura.,false
location,beypazari,sivrihisar_province,land,Dorylaeum Western Plateau,Greek,ancient city hinterland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/609371,high,Places the plateau west of ancient Dorylaeum.,false
location,beysehir,beysehir_province,land,Karallis Northern Shore,Greek geographic / English,classical lake reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/639003,medium,Uses ancient Lake Karallis and a directional shore.,false
location,beyza,istakhr_province,land,Persepolis Northern Plain,Greek geographic / English,Parthian Persis reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/estakr,high,Places the cell north of Persepolis in Persis.,false
location,bezhanitsy,rzhevskaya_province,land,Lovat Dyakovo Marshes,archaeological culture / English,archaeological wetland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Lovat-River,medium,Uses the late Dyakovo horizon and Lovat marshes.,false
location,beziers,narbonnais_province,land,Baeterrae,Latin,attested Roman settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/138194,high,Ancient Roman name of Béziers.,false
location,bezopasnoye,privolnoye_province,land,Aorsi Upper Kuban East,Greek ethnonym / English,Sarmatian ethnogeographic reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/aorsi,medium,Directional steppe cell in the Aorsi sphere.,false
location,bhadohi,manikpur_province,land,Kosala Gomati South Plain,Sanskrit geographic / English,ancient polity landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kosala,medium,Places the cell in southern Gomati plain of Kosala.,false
location,bhadrachalam,chanda_province,land,Vidarbha Godavari Crossing,Sanskrit geographic / English,ancient polity river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vidarbha,medium,Uses Vidarbha and the Godavari crossing.,false
location,bhadrak,rajabandi,land,Kalinga Baitarani Marshes,Sanskrit geographic / English,ancient polity wetland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kalinga-ancient-state-India,medium,Uses Kalinga and the Baitarani deltaic plain.,false
location,bhagalpur,bhagalpur_province,land,Campā,Prakrit / Sanskrit,attested ancient city,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Anga,high,Ancient capital of Anga near Bhagalpur.,false
location,bhakkar,derajat_province,land,Sindhu Middle Island,Prakrit geographic / English,ancient river landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/gandhara/,medium,Uses the middle Indus landscape before Bhakkar.,false
location,bhalki,kalyana_karnakassala,land,Asmaka Western March,Sanskrit geographic / English,Sātavāhana frontier reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Satavahana-dynasty,medium,Places the cell on the western Asmaka march.,false
location,bhanpura,western_malwa,land,Daśapura Northern Plain,Sanskrit,ancient city hinterland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Mandsaur,high,Places the cell north of ancient Daśapura.,false
location,bhanvad,halar,land,Anarta Western Shore,Sanskrit geographic / English,ancient regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Dwarka,medium,Uses ancient Anarta for the western shore.,false
location,bharatpur,mewat_province,land,Matsya Eastern Woodlands,Sanskrit geographic / English,ancient polity landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Rajasthan/History,medium,Directional woodland in Matsya country.,false
location,bhatkal,kanara,land,Konkana Sharavati Coast,Sanskrit geographic / English,Periplus coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/periplus/periplus.html,medium,Uses ancient Konkana and the Sharavati coast.,false
location,bhatnir,jangladesh,land,Ghaggar Desert Crossing,local geographic / English,ancient river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Thar-Desert,medium,Replaces the later fortress name with the Ghaggar route.,false
location,bhatta,upper_bundelkhand_province,land,Chedi Northern Vindhyas,Sanskrit geographic / English,ancient polity landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bundelkhand,medium,Places the cell in the northern Vindhyas of Chedi.,false
location,bhavani,kongu_nadu,land,Kongu Kaveri Western Hills,Tamil geographic / English,early historic regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Chera-dynasty,medium,Uses Kongu and the upper Kaveri landscape.,false
location,bhera,jech_doab,land,Hydaspes–Akesines North Plain,Greek geographic / English,classical river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/gandhara/,high,Directional cell in the classical Punjab doab.,false
location,bhilsa,eastern_malwa,land,Vidisha,Sanskrit,attested ancient city,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vidisha,high,Ancient name of the city near Bhilsa.,false
location,bhilwara,mewar,land,Malava Aravalli East,Sanskrit ethnonym / English,ancient ethnogeographic reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Rajasthan/History,medium,Directional Aravalli cell in Malava country.,false
location,bhimber,punjab_hills_province,land,Akesines Foothill Gate,Greek geographic / English,classical river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/gandhara/,medium,Uses ancient Akesines for the Chenab foothill gate.,false
location,bhind,gird,land,Mālava Chambal East Bank,Sanskrit ethnonym / local / English,ancient ethnogeographic reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Rajasthan,medium,Places the cell on the eastern Chambal in Mālava country.,false
location,bhojpur,mahadeo,land,Atavika Narmada Woods,Sanskrit geographic / English,ancient forest-region reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Narmada-River,medium,Uses the Atavika forest frame along the Narmada.,false
location,bhongir,warangal_province,land,Godavari–Musi Andhra Uplands,Sanskrit ethnonym / local / English,early historic regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Satavahana-dynasty,medium,Uses the Andhra-Sātavāhana frame and Musi hills.,false
location,bhopal,eastern_malwa,land,Vidisha Western Lakes,Sanskrit,ancient city hinterland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vidisha,high,Places the lake district west of ancient Vidisha.,false
location,bhuban,orissa_garjats,land,Mahakantara Mahanadi Woods,Sanskrit geographic / English,ancient forest-region reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kalinga-ancient-state-India,medium,Uses Mahakantara near the Mahanadi.,false
location,bhurwara,khairabad_province,land,Kosala Gomati North Plain,Sanskrit geographic / English,ancient polity landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kosala,medium,Places the cell in northern Gomati plain of Kosala.,false
location,bi_pi,central_adamawa_province,land,Benue–Adamawa Eastern Savanna,archaeological geographic / English,early iron landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Benue-River,low,Directional savanna in the Benue–Adamawa frame.,false
location,bia_mbya,chiquitania_province,land,Guaporé Eastern Forests,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Guapore-River,low,Directional forest in the Guaporé basin.,false
location,biak,biak_province,land,Byak Western Isle,Byak geographic / English,indigenous island reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/New-Guinea,low,Uses the local Byak form with a directional island label.,false
location,biak_coast,yapen_coastal_sea_zones_province,sea,Byak–Yapen Strait Waters,Byak geographic / English,indigenous coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/New-Guinea,low,Names the strait through the adjacent islands.,false
location,biala_podlaska,bresta_province,land,Zarubintsy Western Bug North,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bug-River-eastern-Europe,medium,Directional Zarubintsy cell along the western Bug.,false
location,biala_rawska,rawa_province,land,Przeworsk Rawka Plain,archaeological culture / local / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vistula-River,medium,Uses the Przeworsk horizon and Rawka basin.,false
location,bialobork,tuchola_province,land,Oksywie Brda Forests,archaeological culture / local / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vistula-River,medium,Uses the Oksywie horizon and Brda forests.,false
location,bialogard,koslin_province,land,Early Wielbark Parsęta Plain,archaeological culture / local / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.cambridge.org/core/journals/antiquity/article/goths-the-wielbark-culture-and-over-100-years-of-research-on-the-eponymous-site/92E85F41D42501F1E961DA148AECEE8F,medium,Uses the early Wielbark horizon on the Parsęta.,false
location,bian_marind,marind_province,land,Marind Digul Marshes,Marind geographic / English,indigenous river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/New-Guinea,low,Uses the Marind frame and Digul wetlands.,false
location,bibbulman,wardandi_province,land,Wardandi Eastern Forests,Wardandi geographic / English,indigenous landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,low,Directional forest in the researched Wardandi frame.,false
location,biberach,western_upper_swabia_province,land,Vindelici Danubius Plateau,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.6,medium,Uses the Vindelici and upper Danubius plateau.,false
location,bibirevo,toropets_province,land,Dnieper–Dvina Toropa Woods,archaeological geographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Western-Dvina-River,low,Uses the Toropa watershed before the later village.,false
location,bida,nupe_province,land,Nok Niger–Kaduna Fields,archaeological culture / English,early iron landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Nok-culture,medium,Uses the Nok horizon in the Niger–Kaduna landscape.,false
location,bidai,bidai_province,land,Akokisa Eastern Woodlands,indigenous ethnogeographic / English,Woodland-period landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.texasbeyondhistory.net/coast/prehistory/index.html,low,Uses a local cultural frame for the eastern coastal woodlands.,false
location,bidanku,akimel_oodham_province,land,Akimel O’odham Gila Highlands,Akimel O’odham geographic / English,indigenous agricultural landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.nps.gov/articles/000/sonoran-desert-people.htm,low,Uses the Akimel O'odham and Gila landscape.,false
location,bidar,kalyana_karnakassala,land,Asmaka Northern Plateau,Sanskrit geographic / English,Sātavāhana frontier reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Satavahana-dynasty,medium,Directional plateau in Asmaka country.,false
location,bideford,devon_province,land,Dumnonii Taw Estuary,Latin ethnonym / local / English,Ptolemaic coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Ptol.+2.3,medium,Uses the Dumnonii and Taw estuary.,false
location,bidjara,iningai_province,land,Iningai Warrego Uplands,Iningai geographic / English,indigenous landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,low,Uses the researched Iningai frame and Warrego uplands.,false
location,bidungu,badimala_province,land,Badimala Eastern Desert,Badimala geographic / English,indigenous landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,low,Directional desert cell in the Badimala frame.,false
location,bidwell,bombala_province,land,Monaro Southern Plateau,indigenous geographic / English,indigenous landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.environment.nsw.gov.au/topics/parks-reserves-and-protected-areas/aboriginal-culture-and-heritage,low,Uses the Monaro plateau rather than a colonial surname.,false
location,bidyadanga,jaburrara_kundal_province_coast,sea,Kundal Roebuck Waters,Kundal geographic / English,indigenous coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,low,Uses the researched Kundal frame and Roebuck coast.,false
location,bidzhan,tunguska_province,land,Yilou Bira Forests,Chinese ethnonym / local / English,Han ethnogeographic reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://ctext.org/records-of-the-three-states/dong-yi/ens,medium,Uses the Yilou frame and Bira watershed.,false
location,biecz,nowy_sacz_province,land,Przeworsk Ropa Crossing,archaeological culture / local / English,archaeological route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vistula-River,medium,Uses the Przeworsk horizon and Ropa crossing.,false
location,bielefeld,ostwestphalia_province,land,Cherusci Teutoburg North,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,high,Directional district in the Cheruscan Teutoburg landscape.,false
location,biella,novara_province,land,Victimulae,Latin,attested Roman settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/383818,high,Ancient settlement in the Biella district.,false
location,bielsk_podlaski,podlasie_province,land,Zarubintsy Narew–Bug Woods,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bug-River-eastern-Europe,medium,Uses the Zarubintsy horizon between Narew and Bug.,false
location,bielska_sloboda,bielska_sloboda_province,land,Aorsi Aidar Steppe,Greek ethnonym / local / English,Sarmatian ethnogeographic reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/aorsi,medium,Uses the Aorsi and Aidar steppe corridor.,false
location,bielsko,tesin_province,land,Przeworsk Upper Oder Gate,archaeological culture / English,archaeological pass reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Oder-River,medium,Uses the Przeworsk horizon at the upper Oder gate.,false
location,bienne,neuchatel_province,land,Helvetii Biel Lake Shore,Latin ethnonym / English,ethnogeographic lake reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.3,medium,Uses the Helvetii and the lake shore rather than the French town form.,false
