category,key,profile,source,source_sha256,cell,source_layout,master,texture,contract
parliament_type,antq_garamantian_oasis_council,garamantian,assets_queue/politics/sources/garamantian_council_atlas.png,42a86c05372a36a344390343fc93f7af5671fec64d0024f9fe49ffb26fe58fd2,0,six_up_painting,assets_queue/politics/masters/antq_garamantian_oasis_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_garamantian_oasis_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_garamantian_foggara_water_accounts,garamantian,assets_queue/politics/sources/garamantian_council_atlas.png,42a86c05372a36a344390343fc93f7af5671fec64d0024f9fe49ffb26fe58fd2,1,six_up_painting,assets_queue/politics/masters/antq_garamantian_foggara_water_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_garamantian_foggara_water_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_garamantian_oasis_store_returns,garamantian,assets_queue/politics/sources/garamantian_council_atlas.png,42a86c05372a36a344390343fc93f7af5671fec64d0024f9fe49ffb26fe58fd2,2,six_up_painting,assets_queue/politics/masters/antq_garamantian_oasis_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_garamantian_oasis_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_garamantian_caravan_route_guarantees,garamantian,assets_queue/politics/sources/garamantian_council_atlas.png,42a86c05372a36a344390343fc93f7af5671fec64d0024f9fe49ffb26fe58fd2,3,six_up_painting,assets_queue/politics/masters/antq_garamantian_caravan_route_guarantees_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_garamantian_caravan_route_guarantees.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_garamantian_mounted_chariot_musters,garamantian,assets_queue/politics/sources/garamantian_council_atlas.png,42a86c05372a36a344390343fc93f7af5671fec64d0024f9fe49ffb26fe58fd2,4,six_up_painting,assets_queue/politics/masters/antq_garamantian_mounted_chariot_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_garamantian_mounted_chariot_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_garamantian_trans_saharan_exchange_inventory,garamantian,assets_queue/politics/sources/garamantian_council_atlas.png,42a86c05372a36a344390343fc93f7af5671fec64d0024f9fe49ffb26fe58fd2,5,six_up_painting,assets_queue/politics/masters/antq_garamantian_trans_saharan_exchange_inventory_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_garamantian_trans_saharan_exchange_inventory.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_marcomannic_royal_council,marcomannic,assets_queue/politics/sources/marcomannic_court_atlas.png,c705d1ec9155ea51d91ceb511d517dc379503093254b842a424a09cc695568a4,0,six_up_painting,assets_queue/politics/masters/antq_marcomannic_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_marcomannic_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_marcomannic_bohemian_settlement_returns,marcomannic,assets_queue/politics/sources/marcomannic_court_atlas.png,c705d1ec9155ea51d91ceb511d517dc379503093254b842a424a09cc695568a4,1,six_up_painting,assets_queue/politics/masters/antq_marcomannic_bohemian_settlement_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_marcomannic_bohemian_settlement_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_marcomannic_retinue_gift_muster,marcomannic,assets_queue/politics/sources/marcomannic_court_atlas.png,c705d1ec9155ea51d91ceb511d517dc379503093254b842a424a09cc695568a4,2,six_up_painting,assets_queue/politics/masters/antq_marcomannic_retinue_gift_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_marcomannic_retinue_gift_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_marcomannic_allied_host_contributions,marcomannic,assets_queue/politics/sources/marcomannic_court_atlas.png,c705d1ec9155ea51d91ceb511d517dc379503093254b842a424a09cc695568a4,3,six_up_painting,assets_queue/politics/masters/antq_marcomannic_allied_host_contributions_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_marcomannic_allied_host_contributions.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_marcomannic_iron_amber_exchange,marcomannic,assets_queue/politics/sources/marcomannic_court_atlas.png,c705d1ec9155ea51d91ceb511d517dc379503093254b842a424a09cc695568a4,4,six_up_painting,assets_queue/politics/masters/antq_marcomannic_iron_amber_exchange_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_marcomannic_iron_amber_exchange.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_marcomannic_roman_frontier_envoys,marcomannic,assets_queue/politics/sources/marcomannic_court_atlas.png,c705d1ec9155ea51d91ceb511d517dc379503093254b842a424a09cc695568a4,5,six_up_painting,assets_queue/politics/masters/antq_marcomannic_roman_frontier_envoys_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_marcomannic_roman_frontier_envoys.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_cheruscan_coalition_assembly,cheruscan,assets_queue/politics/sources/cheruscan_coalition_council_atlas.png,8b2426d5dacd24a05d8a1a06203d1a18b5096051973e7b2f76f2c9c242e7e4c9,0,six_up_painting,assets_queue/politics/masters/antq_cheruscan_coalition_assembly_128.png,main_menu/gfx/interface/icons/parliament_types/antq_cheruscan_coalition_assembly.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cheruscan_kindred_hearings,cheruscan,assets_queue/politics/sources/cheruscan_coalition_council_atlas.png,8b2426d5dacd24a05d8a1a06203d1a18b5096051973e7b2f76f2c9c242e7e4c9,1,six_up_painting,assets_queue/politics/masters/antq_cheruscan_kindred_hearings_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cheruscan_kindred_hearings.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cheruscan_coalition_musters,cheruscan,assets_queue/politics/sources/cheruscan_coalition_council_atlas.png,8b2426d5dacd24a05d8a1a06203d1a18b5096051973e7b2f76f2c9c242e7e4c9,2,six_up_painting,assets_queue/politics/masters/antq_cheruscan_coalition_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cheruscan_coalition_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cheruscan_retinue_gift_returns,cheruscan,assets_queue/politics/sources/cheruscan_coalition_council_atlas.png,8b2426d5dacd24a05d8a1a06203d1a18b5096051973e7b2f76f2c9c242e7e4c9,3,six_up_painting,assets_queue/politics/masters/antq_cheruscan_retinue_gift_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cheruscan_retinue_gift_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cheruscan_forest_passage_scouts,cheruscan,assets_queue/politics/sources/cheruscan_coalition_council_atlas.png,8b2426d5dacd24a05d8a1a06203d1a18b5096051973e7b2f76f2c9c242e7e4c9,4,six_up_painting,assets_queue/politics/masters/antq_cheruscan_forest_passage_scouts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cheruscan_forest_passage_scouts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cheruscan_hostage_oath_settlements,cheruscan,assets_queue/politics/sources/cheruscan_coalition_council_atlas.png,8b2426d5dacd24a05d8a1a06203d1a18b5096051973e7b2f76f2c9c242e7e4c9,5,six_up_painting,assets_queue/politics/masters/antq_cheruscan_hostage_oath_settlements_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cheruscan_hostage_oath_settlements.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_chattian_host_council,chattian,assets_queue/politics/sources/chattian_host_council_atlas.png,84bbc14bc77c3333a7669a85021f87f86fe4718b6e1b456d1d6a632b45699a60,0,six_up_painting,assets_queue/politics/masters/antq_chattian_host_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_chattian_host_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_chattian_foot_host_musters,chattian,assets_queue/politics/sources/chattian_host_council_atlas.png,84bbc14bc77c3333a7669a85021f87f86fe4718b6e1b456d1d6a632b45699a60,1,six_up_painting,assets_queue/politics/masters/antq_chattian_foot_host_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_chattian_foot_host_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_chattian_chosen_warrior_vows,chattian,assets_queue/politics/sources/chattian_host_council_atlas.png,84bbc14bc77c3333a7669a85021f87f86fe4718b6e1b456d1d6a632b45699a60,2,six_up_painting,assets_queue/politics/masters/antq_chattian_chosen_warrior_vows_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_chattian_chosen_warrior_vows.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_chattian_forest_fieldworks,chattian,assets_queue/politics/sources/chattian_host_council_atlas.png,84bbc14bc77c3333a7669a85021f87f86fe4718b6e1b456d1d6a632b45699a60,3,six_up_painting,assets_queue/politics/masters/antq_chattian_forest_fieldworks_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_chattian_forest_fieldworks.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_chattian_settlement_provisions,chattian,assets_queue/politics/sources/chattian_host_council_atlas.png,84bbc14bc77c3333a7669a85021f87f86fe4718b6e1b456d1d6a632b45699a60,4,six_up_painting,assets_queue/politics/masters/antq_chattian_settlement_provisions_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_chattian_settlement_provisions.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_chattian_elder_discipline_hearings,chattian,assets_queue/politics/sources/chattian_host_council_atlas.png,84bbc14bc77c3333a7669a85021f87f86fe4718b6e1b456d1d6a632b45699a60,5,six_up_painting,assets_queue/politics/masters/antq_chattian_elder_discipline_hearings_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_chattian_elder_discipline_hearings.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_batavian_island_council,batavian,assets_queue/politics/sources/batavian_island_council_atlas.png,03cfeeee8dc748dcd405299a9ca1bddc30d157f42e215f6891df8077f437e331,0,six_up_painting,assets_queue/politics/masters/antq_batavian_island_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_batavian_island_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batavian_auxiliary_levy_returns,batavian,assets_queue/politics/sources/batavian_island_council_atlas.png,03cfeeee8dc748dcd405299a9ca1bddc30d157f42e215f6891df8077f437e331,1,six_up_painting,assets_queue/politics/masters/antq_batavian_auxiliary_levy_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batavian_auxiliary_levy_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batavian_rhine_crossing_service,batavian,assets_queue/politics/sources/batavian_island_council_atlas.png,03cfeeee8dc748dcd405299a9ca1bddc30d157f42e215f6891df8077f437e331,2,six_up_painting,assets_queue/politics/masters/antq_batavian_rhine_crossing_service_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batavian_rhine_crossing_service.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batavian_horse_swimmer_musters,batavian,assets_queue/politics/sources/batavian_island_council_atlas.png,03cfeeee8dc748dcd405299a9ca1bddc30d157f42e215f6891df8077f437e331,3,six_up_painting,assets_queue/politics/masters/antq_batavian_horse_swimmer_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batavian_horse_swimmer_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batavian_stipend_gift_accounts,batavian,assets_queue/politics/sources/batavian_island_council_atlas.png,03cfeeee8dc748dcd405299a9ca1bddc30d157f42e215f6891df8077f437e331,4,six_up_painting,assets_queue/politics/masters/antq_batavian_stipend_gift_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batavian_stipend_gift_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batavian_floodbank_pasture_returns,batavian,assets_queue/politics/sources/batavian_island_council_atlas.png,03cfeeee8dc748dcd405299a9ca1bddc30d157f42e215f6891df8077f437e331,5,six_up_painting,assets_queue/politics/masters/antq_batavian_floodbank_pasture_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batavian_floodbank_pasture_returns.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_semnonian_grove_assembly,semnonian,assets_queue/politics/sources/semnonian_grove_council_atlas.png,0c0fd4584af69ec59c7141105f9f6f25e97993fc70042399b0d00dff9c06b80b,0,six_up_painting,assets_queue/politics/masters/antq_semnonian_grove_assembly_128.png,main_menu/gfx/interface/icons/parliament_types/antq_semnonian_grove_assembly.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_semnonian_grove_delegations,semnonian,assets_queue/politics/sources/semnonian_grove_council_atlas.png,0c0fd4584af69ec59c7141105f9f6f25e97993fc70042399b0d00dff9c06b80b,1,six_up_painting,assets_queue/politics/masters/antq_semnonian_grove_delegations_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_semnonian_grove_delegations.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_semnonian_district_muster_returns,semnonian,assets_queue/politics/sources/semnonian_grove_council_atlas.png,0c0fd4584af69ec59c7141105f9f6f25e97993fc70042399b0d00dff9c06b80b,2,six_up_painting,assets_queue/politics/masters/antq_semnonian_district_muster_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_semnonian_district_muster_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_semnonian_oath_peace_custody,semnonian,assets_queue/politics/sources/semnonian_grove_council_atlas.png,0c0fd4584af69ec59c7141105f9f6f25e97993fc70042399b0d00dff9c06b80b,3,six_up_painting,assets_queue/politics/masters/antq_semnonian_oath_peace_custody_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_semnonian_oath_peace_custody.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_semnonian_elbe_amber_exchange,semnonian,assets_queue/politics/sources/semnonian_grove_council_atlas.png,0c0fd4584af69ec59c7141105f9f6f25e97993fc70042399b0d00dff9c06b80b,4,six_up_painting,assets_queue/politics/masters/antq_semnonian_elbe_amber_exchange_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_semnonian_elbe_amber_exchange.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_semnonian_seasonal_provision_returns,semnonian,assets_queue/politics/sources/semnonian_grove_council_atlas.png,0c0fd4584af69ec59c7141105f9f6f25e97993fc70042399b0d00dff9c06b80b,5,six_up_painting,assets_queue/politics/masters/antq_semnonian_seasonal_provision_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_semnonian_seasonal_provision_returns.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_sabaean_royal_council,sabaean,assets_queue/politics/sources/sabaean_court_atlas.png,9684aed9c1c4e0fe6b8be86d9450aef656828d9ec0496d2e3877009e4e7e0e3f,0,six_up_painting,assets_queue/politics/masters/antq_sabaean_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_sabaean_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_sabaean_marib_dam_canal_returns,sabaean,assets_queue/politics/sources/sabaean_court_atlas.png,9684aed9c1c4e0fe6b8be86d9450aef656828d9ec0496d2e3877009e4e7e0e3f,1,six_up_painting,assets_queue/politics/masters/antq_sabaean_marib_dam_canal_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_sabaean_marib_dam_canal_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_sabaean_incense_caravan_dispatches,sabaean,assets_queue/politics/sources/sabaean_court_atlas.png,9684aed9c1c4e0fe6b8be86d9450aef656828d9ec0496d2e3877009e4e7e0e3f,2,six_up_painting,assets_queue/politics/masters/antq_sabaean_incense_caravan_dispatches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_sabaean_incense_caravan_dispatches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_sabaean_sanctuary_inventory_returns,sabaean,assets_queue/politics/sources/sabaean_court_atlas.png,9684aed9c1c4e0fe6b8be86d9450aef656828d9ec0496d2e3877009e4e7e0e3f,3,six_up_painting,assets_queue/politics/masters/antq_sabaean_sanctuary_inventory_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_sabaean_sanctuary_inventory_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_sabaean_highland_levy_returns,sabaean,assets_queue/politics/sources/sabaean_court_atlas.png,9684aed9c1c4e0fe6b8be86d9450aef656828d9ec0496d2e3877009e4e7e0e3f,4,six_up_painting,assets_queue/politics/masters/antq_sabaean_highland_levy_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_sabaean_highland_levy_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_sabaean_red_sea_embassy_measures,sabaean,assets_queue/politics/sources/sabaean_court_atlas.png,9684aed9c1c4e0fe6b8be86d9450aef656828d9ec0496d2e3877009e4e7e0e3f,5,six_up_painting,assets_queue/politics/masters/antq_sabaean_red_sea_embassy_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_sabaean_red_sea_embassy_measures.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_mauretanian_royal_council,mauretanian,assets_queue/politics/sources/mauretanian_court_atlas.png,c3069e9e2dd659e71981eb1d66e29f740b30761d67d63bd16bacfd95b323e976,0,six_up_painting,assets_queue/politics/masters/antq_mauretanian_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_mauretanian_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_mauretanian_civic_port_returns,mauretanian,assets_queue/politics/sources/mauretanian_court_atlas.png,c3069e9e2dd659e71981eb1d66e29f740b30761d67d63bd16bacfd95b323e976,1,six_up_painting,assets_queue/politics/masters/antq_mauretanian_civic_port_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_mauretanian_civic_port_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_mauretanian_royal_estate_accounts,mauretanian,assets_queue/politics/sources/mauretanian_court_atlas.png,c3069e9e2dd659e71981eb1d66e29f740b30761d67d63bd16bacfd95b323e976,2,six_up_painting,assets_queue/politics/masters/antq_mauretanian_royal_estate_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_mauretanian_royal_estate_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_mauretanian_mounted_frontier_muster,mauretanian,assets_queue/politics/sources/mauretanian_court_atlas.png,c3069e9e2dd659e71981eb1d66e29f740b30761d67d63bd16bacfd95b323e976,3,six_up_painting,assets_queue/politics/masters/antq_mauretanian_mounted_frontier_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_mauretanian_mounted_frontier_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_mauretanian_mediterranean_embassies,mauretanian,assets_queue/politics/sources/mauretanian_court_atlas.png,c3069e9e2dd659e71981eb1d66e29f740b30761d67d63bd16bacfd95b323e976,4,six_up_painting,assets_queue/politics/masters/antq_mauretanian_mediterranean_embassies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_mauretanian_mediterranean_embassies.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_mauretanian_craft_coin_measures,mauretanian,assets_queue/politics/sources/mauretanian_court_atlas.png,c3069e9e2dd659e71981eb1d66e29f740b30761d67d63bd16bacfd95b323e976,5,six_up_painting,assets_queue/politics/masters/antq_mauretanian_craft_coin_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_mauretanian_craft_coin_measures.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_judean_ethnarchic_council,judean,assets_queue/politics/sources/judean_court_atlas.png,f2a277b1544b0bf1a6a189bb40e43b06eacfc8cfa39544cff05160a23d347b92,0,six_up_painting,assets_queue/politics/masters/antq_judean_ethnarchic_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_judean_ethnarchic_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_judean_temple_store_accounts,judean,assets_queue/politics/sources/judean_court_atlas.png,f2a277b1544b0bf1a6a189bb40e43b06eacfc8cfa39544cff05160a23d347b92,1,six_up_painting,assets_queue/politics/masters/antq_judean_temple_store_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_judean_temple_store_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_judean_toparchy_assessments,judean,assets_queue/politics/sources/judean_court_atlas.png,f2a277b1544b0bf1a6a189bb40e43b06eacfc8cfa39544cff05160a23d347b92,2,six_up_painting,assets_queue/politics/masters/antq_judean_toparchy_assessments_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_judean_toparchy_assessments.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_judean_cistern_waterwork_returns,judean,assets_queue/politics/sources/judean_court_atlas.png,f2a277b1544b0bf1a6a189bb40e43b06eacfc8cfa39544cff05160a23d347b92,3,six_up_painting,assets_queue/politics/masters/antq_judean_cistern_waterwork_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_judean_cistern_waterwork_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_judean_pilgrim_market_peace,judean,assets_queue/politics/sources/judean_court_atlas.png,f2a277b1544b0bf1a6a189bb40e43b06eacfc8cfa39544cff05160a23d347b92,4,six_up_painting,assets_queue/politics/masters/antq_judean_pilgrim_market_peace_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_judean_pilgrim_market_peace.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_judean_roman_embassy_returns,judean,assets_queue/politics/sources/judean_court_atlas.png,f2a277b1544b0bf1a6a189bb40e43b06eacfc8cfa39544cff05160a23d347b92,5,six_up_painting,assets_queue/politics/masters/antq_judean_roman_embassy_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_judean_roman_embassy_returns.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_cappadocian_royal_council,cappadocian,assets_queue/politics/sources/cappadocian_court_atlas.png,48e4d137998b4e8be8a64f8c3bd345953a92202e89601af694319d15a87e3ce9,0,six_up_painting,assets_queue/politics/masters/antq_cappadocian_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_cappadocian_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cappadocian_royal_domain_returns,cappadocian,assets_queue/politics/sources/cappadocian_court_atlas.png,48e4d137998b4e8be8a64f8c3bd345953a92202e89601af694319d15a87e3ce9,1,six_up_painting,assets_queue/politics/masters/antq_cappadocian_royal_domain_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cappadocian_royal_domain_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cappadocian_mountain_pass_couriers,cappadocian,assets_queue/politics/sources/cappadocian_court_atlas.png,48e4d137998b4e8be8a64f8c3bd345953a92202e89601af694319d15a87e3ce9,2,six_up_painting,assets_queue/politics/masters/antq_cappadocian_mountain_pass_couriers_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cappadocian_mountain_pass_couriers.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cappadocian_sanctuary_store_returns,cappadocian,assets_queue/politics/sources/cappadocian_court_atlas.png,48e4d137998b4e8be8a64f8c3bd345953a92202e89601af694319d15a87e3ce9,3,six_up_painting,assets_queue/politics/masters/antq_cappadocian_sanctuary_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cappadocian_sanctuary_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cappadocian_highland_cavalry_muster,cappadocian,assets_queue/politics/sources/cappadocian_court_atlas.png,48e4d137998b4e8be8a64f8c3bd345953a92202e89601af694319d15a87e3ce9,4,six_up_painting,assets_queue/politics/masters/antq_cappadocian_highland_cavalry_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cappadocian_highland_cavalry_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_cappadocian_roman_client_embassies,cappadocian,assets_queue/politics/sources/cappadocian_court_atlas.png,48e4d137998b4e8be8a64f8c3bd345953a92202e89601af694319d15a87e3ce9,5,six_up_painting,assets_queue/politics/masters/antq_cappadocian_roman_client_embassies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_cappadocian_roman_client_embassies.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_thracian_royal_council,thracian,assets_queue/politics/sources/thracian_court_atlas.png,38574bde669d8fa3a3c38d674a1a39060f6e76241abd315d333711619203273a,0,six_up_painting,assets_queue/politics/masters/antq_thracian_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_thracian_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_thracian_dynastic_claim_hearings,thracian,assets_queue/politics/sources/thracian_court_atlas.png,38574bde669d8fa3a3c38d674a1a39060f6e76241abd315d333711619203273a,1,six_up_painting,assets_queue/politics/masters/antq_thracian_dynastic_claim_hearings_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_thracian_dynastic_claim_hearings.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_thracian_mountain_pass_watch,thracian,assets_queue/politics/sources/thracian_court_atlas.png,38574bde669d8fa3a3c38d674a1a39060f6e76241abd315d333711619203273a,2,six_up_painting,assets_queue/politics/masters/antq_thracian_mountain_pass_watch_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_thracian_mountain_pass_watch.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_thracian_horse_retinue_musters,thracian,assets_queue/politics/sources/thracian_court_atlas.png,38574bde669d8fa3a3c38d674a1a39060f6e76241abd315d333711619203273a,3,six_up_painting,assets_queue/politics/masters/antq_thracian_horse_retinue_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_thracian_horse_retinue_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_thracian_grain_timber_returns,thracian,assets_queue/politics/sources/thracian_court_atlas.png,38574bde669d8fa3a3c38d674a1a39060f6e76241abd315d333711619203273a,4,six_up_painting,assets_queue/politics/masters/antq_thracian_grain_timber_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_thracian_grain_timber_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_thracian_aegean_pontic_petitions,thracian,assets_queue/politics/sources/thracian_court_atlas.png,38574bde669d8fa3a3c38d674a1a39060f6e76241abd315d333711619203273a,5,six_up_painting,assets_queue/politics/masters/antq_thracian_aegean_pontic_petitions_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_thracian_aegean_pontic_petitions.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_bosporan_royal_council,bosporan,assets_queue/politics/sources/bosporan_court_atlas.png,c443b4ed68a09e3ddcdf05754e8625c7b3a00819a253c32dd8f3d3b35c3c65d3,0,six_up_painting,assets_queue/politics/masters/antq_bosporan_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_bosporan_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_bosporan_succession_seal_custody,bosporan,assets_queue/politics/sources/bosporan_court_atlas.png,c443b4ed68a09e3ddcdf05754e8625c7b3a00819a253c32dd8f3d3b35c3c65d3,1,six_up_painting,assets_queue/politics/masters/antq_bosporan_succession_seal_custody_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_bosporan_succession_seal_custody.dds,128x128 BC7 sRGBA + full mip chain
